Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households
TW8 9QN,Yes,51.49495,-0.301238,518025,178702,TQ180787,2/1/1990 12:00:00 AM,,17,63,35
TW8 9QP,Yes,51.494807,-0.300638,518067,178687,TQ180786,2/1/1990 12:00:00 AM,,16,55,27
UB1 1AA,No,51.5075,-0.378483,512632,179976,TQ126799,2/1/1990 12:00:00 AM,6/1/2014 12:00:00 AM,33,,
UB1 1AB,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2001 12:00:00 AM,3/1/2006 12:00:00 AM,33,,
UB1 1AD,No,51.51089,-0.383724,512260,180345,TQ122803,1/1/1995 12:00:00 AM,11/1/2000 12:00:00 AM,34,,
UB1 1AE,No,51.5075,-0.378483,512632,179976,TQ126799,8/1/2004 12:00:00 AM,6/1/2008 12:00:00 AM,33,,
UB1 1AF,No,51.506823,-0.378969,512600,179900,TQ125798,5/1/1994 12:00:00 AM,6/1/1996 12:00:00 AM,32,,
UB1 1AG,No,51.506823,-0.378969,512600,179900,TQ125798,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,32,,
UB1 1AH,No,51.506823,-0.378969,512600,179900,TQ125798,1/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,32,,
UB1 1AN,No,51.506823,-0.378969,512600,179900,TQ125798,5/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,32,,
UB1 1AP,Yes,51.516274,-0.384153,512217,180943,TQ122809,1/1/1995 12:00:00 AM,,31,47,36
UB1 1AQ,No,51.506823,-0.378969,512600,179900,TQ125798,1/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,32,,
UB1 1AR,No,51.506823,-0.378969,512600,179900,TQ125798,8/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,32,,
UB1 1AS,Yes,51.516516,-0.383482,512263,180971,TQ122809,1/1/1995 12:00:00 AM,,31,33,8
UB1 1AT,Yes,51.515351,-0.383753,512247,180841,TQ122808,1/1/1995 12:00:00 AM,,31,84,23
UB1 1AU,Yes,51.515492,-0.38555,512122,180854,TQ121808,1/1/1995 12:00:00 AM,,31,52,22
UB1 1AW,Yes,51.51512,-0.383978,512232,180815,TQ122808,1/1/1995 12:00:00 AM,,31,35,10
UB1 1AX,Yes,51.515255,-0.385962,512094,180827,TQ120808,1/1/1995 12:00:00 AM,,31,80,28
UB1 1AY,Yes,51.515359,-0.383032,512297,180843,TQ122808,1/1/1995 12:00:00 AM,,32,35,10
UB1 1AZ,Yes,51.515595,-0.385143,512150,180866,TQ121808,1/1/1995 12:00:00 AM,,31,106,33
UB1 1BA,Yes,51.507171,-0.379446,512566,179938,TQ125799,1/1/1980 12:00:00 AM,,33,21,5
UB1 1BB,No,51.506843,-0.380409,512500,179900,TQ124798,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,32,,
UB1 1BD,No,51.507133,-0.379289,512577,179934,TQ125799,1/1/1980 12:00:00 AM,5/1/2004 12:00:00 AM,33,,
UB1 1BE,Yes,51.507037,-0.378738,512615,179924,TQ126799,1/1/1980 12:00:00 AM,,32,90,12
UB1 1BF,Yes,51.516002,-0.38337,512272,180914,TQ122809,1/1/1995 12:00:00 AM,,31,51,13
UB1 1BG,No,51.516134,-0.383149,512287,180929,TQ122809,7/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,31,,
UB1 1BH,Yes,51.516222,-0.383016,512296,180939,TQ122809,1/1/1995 12:00:00 AM,,31,53,12
UB1 1BJ,Yes,51.516972,-0.383321,512273,181022,TQ122810,1/1/1995 12:00:00 AM,,31,53,21
UB1 1BL,Yes,51.506529,-0.379815,512542,179866,TQ125798,1/1/1980 12:00:00 AM,,32,100,24
UB1 1BN,Yes,51.506607,-0.380259,512511,179874,TQ125798,1/1/1980 12:00:00 AM,,32,107,31
UB1 1BP,Yes,51.506751,-0.380945,512463,179889,TQ124798,1/1/1980 12:00:00 AM,,32,152,36
UB1 1BQ,No,51.506823,-0.378969,512600,179900,TQ125798,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,32,,
UB1 1BS,Yes,51.507318,-0.381617,512415,179951,TQ124799,1/1/1980 12:00:00 AM,,32,52,14
UB1 1BT,Yes,51.506797,-0.382298,512369,179892,TQ123798,1/1/1980 12:00:00 AM,,32,135,33
UB1 1BU,Yes,51.507492,-0.383152,512308,179968,TQ123799,1/1/1980 12:00:00 AM,,33,83,20
UB1 1BW,Yes,51.507298,-0.380148,512517,179951,TQ125799,1/1/1980 12:00:00 AM,,32,27,8
UB1 1BX,No,51.506903,-0.38473,512200,179900,TQ121798,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,33,,
UB1 1BY,Yes,51.507053,-0.383889,512258,179918,TQ122799,1/1/1980 12:00:00 AM,,33,189,49
UB1 1BZ,Yes,51.507765,-0.384592,512207,179996,TQ122799,1/1/1980 12:00:00 AM,,34,68,20
UB1 1DA,Yes,51.508005,-0.386391,512082,180020,TQ120800,1/1/1980 12:00:00 AM,,32,100,25
UB1 1DB,Yes,51.508228,-0.388285,511950,180042,TQ119800,1/1/1980 12:00:00 AM,,32,63,17
UB1 1DD,Yes,51.508472,-0.390323,511808,180066,TQ118800,1/1/1980 12:00:00 AM,,33,90,22
UB1 1DE,Yes,51.509651,-0.390411,511799,180197,TQ117801,1/1/1980 12:00:00 AM,,31,91,25
UB1 1DF,Yes,51.509538,-0.389997,511828,180185,TQ118801,1/1/1980 12:00:00 AM,,32,103,25
UB1 1DG,Yes,51.509994,-0.389145,511886,180237,TQ118802,1/1/1980 12:00:00 AM,,31,132,38
UB1 1DH,Yes,51.51168,-0.388163,511950,180426,TQ119804,1/1/1980 12:00:00 AM,,32,113,22
UB1 1DJ,Yes,51.509817,-0.388748,511914,180218,TQ119802,1/1/1980 12:00:00 AM,,32,144,31
UB1 1DL,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2001 12:00:00 AM,5/1/2006 12:00:00 AM,33,,
UB1 1DN,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/1995 12:00:00 AM,8/1/2001 12:00:00 AM,33,,
UB1 1DP,Yes,51.508002,-0.379641,512550,180030,TQ125800,1/1/1980 12:00:00 AM,,32,,
UB1 1DQ,Yes,51.511874,-0.38856,511922,180447,TQ119804,1/1/1980 12:00:00 AM,,32,93,24
UB1 1DR,Yes,51.507724,-0.383015,512317,179994,TQ123799,1/1/1980 12:00:00 AM,,32,14,4
UB1 1DS,Yes,51.507933,-0.3838,512262,180016,TQ122800,1/1/1980 12:00:00 AM,,33,28,8
UB1 1DT,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2001 12:00:00 AM,12/1/2001 12:00:00 AM,33,,
UB1 1DU,Yes,51.508218,-0.386132,512099,180044,TQ120800,1/1/1980 12:00:00 AM,,33,24,6
UB1 1DW,Yes,51.507512,-0.379269,512577,179976,TQ125799,1/1/1980 12:00:00 AM,,33,15,9
UB1 1DX,Yes,51.508503,-0.388016,511968,180073,TQ119800,1/1/1980 12:00:00 AM,,32,30,15
UB1 1DY,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 1DZ,Yes,51.508614,-0.388862,511909,180084,TQ119800,1/1/1980 12:00:00 AM,,32,26,8
UB1 1EA,Yes,51.508745,-0.38991,511836,180097,TQ118800,1/1/1980 12:00:00 AM,,33,43,8
UB1 1EB,Yes,51.508857,-0.390857,511770,180108,TQ117801,1/1/1980 12:00:00 AM,,32,17,5
UB1 1ED,Yes,51.509352,-0.388289,511947,180167,TQ119801,1/1/1980 12:00:00 AM,,32,90,24
UB1 1EE,Yes,51.5104,-0.387964,511967,180284,TQ119802,1/1/1980 12:00:00 AM,,32,53,13
UB1 1EF,Yes,51.511537,-0.387606,511989,180411,TQ119804,1/1/1980 12:00:00 AM,,33,116,30
UB1 1EG,No,51.511436,-0.387451,512000,180400,TQ120803,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,33,,
UB1 1EH,Yes,51.510986,-0.387395,512005,180350,TQ120803,1/1/1980 12:00:00 AM,,32,29,11
UB1 1EJ,Yes,51.50966,-0.387788,511981,180202,TQ119802,1/1/1980 12:00:00 AM,,32,191,43
UB1 1EL,Yes,51.508963,-0.387395,512010,180125,TQ120801,1/1/1980 12:00:00 AM,,32,60,14
UB1 1EN,Yes,51.510082,-0.387038,512032,180250,TQ120802,1/1/1980 12:00:00 AM,,32,98,25
UB1 1EP,Yes,51.511446,-0.386226,512085,180403,TQ120804,1/1/1980 12:00:00 AM,,32,140,33
UB1 1EQ,Yes,51.511774,-0.387151,512020,180438,TQ120804,1/1/1980 12:00:00 AM,,32,36,15
UB1 1ER,Yes,51.510149,-0.386611,512061,180258,TQ120802,1/1/1980 12:00:00 AM,,33,86,18
UB1 1ES,Yes,51.508903,-0.387022,512036,180119,TQ120801,1/1/1980 12:00:00 AM,,32,84,22
UB1 1ET,Yes,51.50859,-0.386486,512074,180085,TQ120800,1/1/1980 12:00:00 AM,,33,121,30
UB1 1EU,Yes,51.51005,-0.386045,512101,180248,TQ121802,1/1/1980 12:00:00 AM,,33,66,18
UB1 1EW,Yes,51.511443,-0.386615,512058,180402,TQ120804,1/1/1980 12:00:00 AM,,32,118,31
UB1 1EX,Yes,51.511339,-0.385625,512127,180392,TQ121803,1/1/1980 12:00:00 AM,,32,129,34
UB1 1EY,No,51.51201,-0.385399,512141,180467,TQ121804,1/1/1980 12:00:00 AM,6/1/2012 12:00:00 AM,32,,
UB1 1EZ,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2001 12:00:00 AM,4/1/2002 12:00:00 AM,33,,
UB1 1FA,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,9/1/2003 12:00:00 AM,33,,
UB1 1FB,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,7/1/2004 12:00:00 AM,33,,
UB1 1FD,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,9/1/2003 12:00:00 AM,33,,
UB1 1FE,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,3/1/2006 12:00:00 AM,33,,
UB1 1FF,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,10/1/2003 12:00:00 AM,33,,
UB1 1HA,Yes,51.511647,-0.385138,512160,180427,TQ121804,1/1/1980 12:00:00 AM,,32,49,13
UB1 1HB,Yes,51.510877,-0.385382,512145,180341,TQ121803,1/1/1980 12:00:00 AM,,33,85,23
UB1 1HD,Yes,51.510125,-0.385596,512132,180257,TQ121802,1/1/1980 12:00:00 AM,,33,52,16
UB1 1HE,Yes,51.508979,-0.385982,512108,180129,TQ121801,1/1/1980 12:00:00 AM,,33,118,36
UB1 1HG,No,51.50868,-0.383226,512300,180100,TQ122800,8/1/1993 12:00:00 AM,1/1/1995 12:00:00 AM,31,,
UB1 1HH,Yes,51.508376,-0.383337,512293,180066,TQ122800,1/1/1980 12:00:00 AM,,32,103,26
UB1 1HJ,Yes,51.508714,-0.38174,512403,180106,TQ124801,1/1/1980 12:00:00 AM,,33,58,18
UB1 1HL,Yes,51.509502,-0.381539,512415,180194,TQ124801,1/1/1980 12:00:00 AM,,33,80,20
UB1 1HN,Yes,51.510793,-0.381249,512432,180338,TQ124803,1/1/1980 12:00:00 AM,,33,91,24
UB1 1HP,Yes,51.509329,-0.382021,512382,180174,TQ123801,1/1/1980 12:00:00 AM,,33,125,30
UB1 1HQ,No,51.50868,-0.383226,512300,180100,TQ122800,8/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,31,,
UB1 1HR,Yes,51.509481,-0.382607,512341,180190,TQ123801,1/1/1980 12:00:00 AM,,32,96,24
UB1 1HS,Yes,51.51087,-0.382255,512362,180345,TQ123803,1/1/1980 12:00:00 AM,,33,124,30
UB1 1HT,Yes,51.510804,-0.382661,512334,180337,TQ123803,1/1/1980 12:00:00 AM,,33,128,30
UB1 1HU,Yes,51.509434,-0.383005,512313,180184,TQ123801,1/1/1980 12:00:00 AM,,31,101,26
UB1 1HW,Yes,51.510673,-0.381656,512404,180324,TQ124803,1/1/1980 12:00:00 AM,,32,111,29
UB1 1HX,Yes,51.508546,-0.383951,512250,180084,TQ122800,1/1/1980 12:00:00 AM,,32,78,17
UB1 1HY,Yes,51.509416,-0.383712,512264,180181,TQ122801,1/1/1980 12:00:00 AM,,32,48,13
UB1 1HZ,Yes,51.510697,-0.383385,512284,180324,TQ122803,1/1/1980 12:00:00 AM,,33,138,32
UB1 1JA,Yes,51.511338,-0.383564,512270,180395,TQ122803,1/1/1980 12:00:00 AM,,33,78,20
UB1 1JB,Yes,51.510407,-0.383856,512252,180291,TQ122802,1/1/1980 12:00:00 AM,,33,80,20
UB1 1JD,Yes,51.509502,-0.384119,512236,180190,TQ122801,1/1/1980 12:00:00 AM,,33,63,18
UB1 1JE,Yes,51.508463,-0.384386,512220,180074,TQ122800,1/1/1980 12:00:00 AM,,33,110,27
UB1 1JF,Yes,51.50858,-0.385059,512173,180086,TQ121800,1/1/1980 12:00:00 AM,,34,112,25
UB1 1JG,Yes,51.509538,-0.384752,512192,180193,TQ121801,1/1/1980 12:00:00 AM,,33,53,17
UB1 1JH,Yes,51.511218,-0.384635,512196,180380,TQ121803,1/1/1980 12:00:00 AM,,33,121,34
UB1 1JJ,No,51.511862,-0.384439,512208,180452,TQ122804,1/1/1980 12:00:00 AM,7/1/2002 12:00:00 AM,32,,
UB1 1JL,Yes,51.509758,-0.385075,512169,180217,TQ121802,1/1/1980 12:00:00 AM,,33,92,27
UB1 1JN,Yes,51.508648,-0.385432,512147,180093,TQ121800,1/1/1980 12:00:00 AM,,34,110,24
UB1 1JP,No,51.510398,-0.377401,512700,180300,TQ126802,2/1/1990 12:00:00 AM,12/1/1990 12:00:00 AM,32,,
UB1 1JQ,Yes,51.510944,-0.384327,512218,180350,TQ122803,1/1/1980 12:00:00 AM,,34,143,38
UB1 1JR,Yes,51.511192,-0.376306,512774,180390,TQ127803,1/1/1980 12:00:00 AM,,33,26,7
UB1 1JS,No,51.510398,-0.377401,512700,180300,TQ126802,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,32,,
UB1 1JT,Yes,51.511165,-0.376883,512734,180386,TQ127803,1/1/1980 12:00:00 AM,,33,,
UB1 1JU,No,51.510398,-0.377401,512700,180300,TQ126802,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,32,,
UB1 1JW,No,51.510418,-0.378841,512600,180300,TQ126802,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,33,,
UB1 1JX,No,51.510398,-0.377401,512700,180300,TQ126802,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,32,,
UB1 1JY,Yes,51.511243,-0.37794,512660,180393,TQ126803,1/1/1980 12:00:00 AM,,34,44,9
UB1 1JZ,No,51.510398,-0.377401,512700,180300,TQ126802,8/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,32,,
UB1 1LA,Yes,51.511247,-0.379604,512545,180391,TQ125803,1/1/1980 12:00:00 AM,,34,2,1
UB1 1LB,No,51.511193,-0.378943,512591,180386,TQ125803,1/1/1980 12:00:00 AM,8/1/2009 12:00:00 AM,34,,
UB1 1LD,Yes,51.511213,-0.379115,512579,180388,TQ125803,1/1/1980 12:00:00 AM,,34,,
UB1 1LE,Yes,51.510937,-0.379918,512524,180356,TQ125803,1/1/1980 12:00:00 AM,,34,65,17
UB1 1LF,Yes,51.510214,-0.37771,512679,180279,TQ126802,1/1/1980 12:00:00 AM,,31,91,25
UB1 1LG,Yes,51.510541,-0.379255,512571,180313,TQ125803,1/1/1980 12:00:00 AM,,33,172,50
UB1 1LH,Yes,51.510635,-0.376945,512731,180327,TQ127803,1/1/1980 12:00:00 AM,,33,68,20
UB1 1LJ,No,51.511317,-0.378809,512600,180400,TQ126803,8/1/1992 12:00:00 AM,12/1/1992 12:00:00 AM,34,,
UB1 1LL,No,51.510944,-0.383708,512261,180351,TQ122803,12/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,34,,
UB1 1LN,Yes,51.511415,-0.380722,512467,180408,TQ124804,1/1/1980 12:00:00 AM,,34,30,5
UB1 1LP,Yes,51.511837,-0.382624,512334,180452,TQ123804,1/1/1980 12:00:00 AM,,33,38,12
UB1 1LQ,Yes,51.510676,-0.380604,512477,180326,TQ124803,1/1/1980 12:00:00 AM,,33,92,23
UB1 1LR,Yes,51.51203,-0.383539,512270,180472,TQ122804,1/1/1980 12:00:00 AM,,33,6,2
UB1 1LS,No,51.5075,-0.378483,512632,179976,TQ126799,7/1/2013 12:00:00 AM,3/1/2014 12:00:00 AM,33,,
UB1 1LT,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/1996 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 1LU,No,51.511397,-0.384571,512200,180400,TQ121803,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,33,,
UB1 1LW,Yes,51.511646,-0.381809,512391,180432,TQ123804,1/1/1980 12:00:00 AM,,34,26,7
UB1 1LX,Yes,51.512224,-0.384585,512197,180492,TQ121804,1/1/1980 12:00:00 AM,,32,16,4
UB1 1LY,No,51.511213,-0.379115,512579,180388,TQ125803,6/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,34,,
UB1 1LZ,Yes,51.512327,-0.385503,512133,180502,TQ121805,1/1/1980 12:00:00 AM,,32,11,3
UB1 1NA,No,51.512315,-0.385979,512100,180500,TQ121804,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,32,,
UB1 1NB,Yes,51.512504,-0.386636,512054,180520,TQ120805,1/1/1980 12:00:00 AM,,32,24,9
UB1 1ND,Yes,51.512626,-0.387576,511988,180532,TQ119805,1/1/1980 12:00:00 AM,,32,11,6
UB1 1NE,No,51.510944,-0.383708,512261,180351,TQ122803,2/1/1990 12:00:00 AM,12/1/1997 12:00:00 AM,34,,
UB1 1NF,Yes,51.512743,-0.388342,511935,180544,TQ119805,1/1/1980 12:00:00 AM,,32,15,5
UB1 1NG,Yes,51.512884,-0.389447,511858,180558,TQ118805,1/1/1980 12:00:00 AM,,32,19,8
UB1 1NH,Yes,51.511053,-0.390952,511758,180352,TQ117803,1/1/1980 12:00:00 AM,,33,81,27
UB1 1NJ,Yes,51.51212,-0.389445,511860,180473,TQ118804,1/1/1980 12:00:00 AM,,31,131,33
UB1 1NL,Yes,51.51139,-0.389312,511871,180392,TQ118803,1/1/1980 12:00:00 AM,,32,145,39
UB1 1NN,Yes,51.512344,-0.3835,512272,180507,TQ122805,1/1/1980 12:00:00 AM,,33,2,1
UB1 1NP,Yes,51.513877,-0.383849,512244,180677,TQ122806,1/1/1980 12:00:00 AM,,32,127,32
UB1 1NQ,Yes,51.512233,-0.390464,511789,180484,TQ117804,1/1/1980 12:00:00 AM,,32,56,21
UB1 1NR,No,51.514672,-0.383417,512272,180766,TQ122807,8/1/1993 12:00:00 AM,5/1/2001 12:00:00 AM,32,,
UB1 1NS,No,51.51089,-0.383724,512260,180345,TQ122803,12/1/1995 12:00:00 AM,6/1/2000 12:00:00 AM,34,,
UB1 1NT,Yes,51.512608,-0.385047,512164,180534,TQ121805,1/1/1980 12:00:00 AM,,33,,
UB1 1NU,Yes,51.514973,-0.38443,512201,180798,TQ122807,1/1/1980 12:00:00 AM,,31,20,5
UB1 1NW,Yes,51.513648,-0.383511,512268,180652,TQ122806,1/1/1980 12:00:00 AM,,33,142,32
UB1 1NX,Yes,51.513591,-0.384565,512195,180644,TQ121806,1/1/1980 12:00:00 AM,,34,78,20
UB1 1NY,Yes,51.513443,-0.384974,512167,180627,TQ121806,1/1/1980 12:00:00 AM,,33,110,28
UB1 1NZ,Yes,51.512767,-0.385488,512133,180551,TQ121805,1/1/1980 12:00:00 AM,,33,52,14
UB1 1PA,Yes,51.513381,-0.385697,512117,180619,TQ121806,1/1/1980 12:00:00 AM,,32,121,31
UB1 1PB,Yes,51.514257,-0.385968,512096,180716,TQ120807,1/1/1980 12:00:00 AM,,32,110,29
UB1 1PD,Yes,51.514936,-0.386276,512073,180791,TQ120807,1/1/1980 12:00:00 AM,,30,67,16
UB1 1PE,Yes,51.513672,-0.387228,512010,180649,TQ120806,1/1/1980 12:00:00 AM,,32,160,39
UB1 1PF,Yes,51.514492,-0.386681,512046,180741,TQ120807,1/1/1980 12:00:00 AM,,31,79,22
UB1 1PG,Yes,51.512908,-0.386564,512058,180565,TQ120805,1/1/1980 12:00:00 AM,,32,60,15
UB1 1PH,Yes,51.513733,-0.388379,511930,180654,TQ119806,1/1/1980 12:00:00 AM,,32,158,49
UB1 1PJ,Yes,51.513013,-0.38767,511981,180575,TQ119805,1/1/1980 12:00:00 AM,,32,36,15
UB1 1PL,Yes,51.51315,-0.388422,511928,180589,TQ119805,1/1/1980 12:00:00 AM,,32,20,6
UB1 1PN,Yes,51.513192,-0.388882,511896,180593,TQ118805,1/1/1980 12:00:00 AM,,32,3,1
UB1 1PQ,Yes,51.514559,-0.387658,511978,180747,TQ119807,1/1/1980 12:00:00 AM,,30,171,59
UB1 1PR,No,51.511277,-0.375928,512800,180400,TQ128803,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,33,,
UB1 1PS,Yes,51.51146,-0.376102,512787,180420,TQ127804,1/1/1980 12:00:00 AM,,33,4,3
UB1 1PT,Yes,51.511548,-0.377223,512709,180428,TQ127804,1/1/1980 12:00:00 AM,,34,1,1
UB1 1PU,Yes,51.51155,-0.376826,512737,180429,TQ127804,1/1/1980 12:00:00 AM,,33,,
UB1 1PW,No,51.511233,-0.378581,512616,180391,TQ126803,1/1/1980 12:00:00 AM,7/1/2006 12:00:00 AM,34,,
UB1 1PX,Yes,51.511543,-0.376956,512728,180428,TQ127804,1/1/1995 12:00:00 AM,,33,,
UB1 1PY,Yes,51.511622,-0.377429,512695,180436,TQ126804,1/1/1980 12:00:00 AM,,34,,
UB1 1PZ,Yes,51.512512,-0.378104,512646,180534,TQ126805,1/1/1980 12:00:00 AM,,34,91,29
UB1 1QA,No,51.511317,-0.378809,512600,180400,TQ126803,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,34,,
UB1 1QB,Yes,51.511536,-0.378355,512631,180425,TQ126804,1/1/1980 12:00:00 AM,,34,,
UB1 1QD,Yes,51.511544,-0.379622,512543,180424,TQ125804,1/1/1980 12:00:00 AM,,34,,
UB1 1QE,Yes,51.511703,-0.379386,512559,180442,TQ125804,1/1/1980 12:00:00 AM,,34,,
UB1 1QF,Yes,51.511769,-0.380911,512453,180447,TQ124804,1/1/1980 12:00:00 AM,,34,,
UB1 1QG,Yes,51.512893,-0.381607,512402,180571,TQ124805,1/1/1980 12:00:00 AM,,33,126,31
UB1 1QH,Yes,51.515093,-0.381384,512412,180816,TQ124808,1/1/1980 12:00:00 AM,,31,28,19
UB1 1QJ,Yes,51.514146,-0.381778,512387,180710,TQ123807,1/1/1980 12:00:00 AM,,33,52,14
UB1 1QL,Yes,51.512971,-0.382022,512373,180579,TQ123805,1/1/1980 12:00:00 AM,,33,123,30
UB1 1QN,Yes,51.512158,-0.382411,512348,180488,TQ123804,1/1/1980 12:00:00 AM,,33,133,38
UB1 1QP,No,51.511297,-0.377369,512700,180400,TQ126803,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,33,,
UB1 1QQ,Yes,51.514032,-0.381393,512414,180698,TQ124806,1/1/1980 12:00:00 AM,,33,70,19
UB1 1QS,No,51.511317,-0.378809,512600,180400,TQ126803,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,34,,
UB1 1QU,Yes,51.505973,-0.381189,512448,179802,TQ124798,2/1/1984 12:00:00 AM,,33,39,31
UB1 1QW,Yes,51.511536,-0.376423,512765,180428,TQ127804,1/1/1980 12:00:00 AM,,33,,
UB1 1QX,Yes,51.506036,-0.381893,512399,179808,TQ123798,1/1/1980 12:00:00 AM,,33,4,4
UB1 1QY,No,51.508621,-0.378905,512600,180100,TQ125800,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,31,,
UB1 1QZ,No,51.504498,-0.391673,511724,179622,TQ117796,6/1/2000 12:00:00 AM,10/1/2011 12:00:00 AM,33,,
UB1 1RA,No,51.507722,-0.378937,512600,180000,TQ125799,1/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,32,,
UB1 1RB,Yes,51.507591,-0.378531,512628,179986,TQ126799,1/1/1980 12:00:00 AM,,32,,
UB1 1RD,Yes,51.508845,-0.377542,512694,180127,TQ126801,1/1/1980 12:00:00 AM,,31,47,10
UB1 1RE,No,51.507152,-0.378683,512619,179937,TQ126799,1/1/1980 12:00:00 AM,1/1/2016 12:00:00 AM,33,,
UB1 1RF,No,51.508621,-0.378905,512600,180100,TQ125800,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,31,,
UB1 1RG,No,51.508601,-0.377464,512700,180100,TQ127800,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,31,,
UB1 1RH,Yes,51.509806,-0.377479,512696,180234,TQ126802,1/1/1980 12:00:00 AM,,31,56,15
UB1 1RJ,Yes,51.509058,-0.378025,512660,180150,TQ126801,1/1/1980 12:00:00 AM,,31,101,26
UB1 1RL,Yes,51.509626,-0.378754,512608,180212,TQ126802,1/1/1980 12:00:00 AM,,31,94,24
UB1 1RN,Yes,51.509098,-0.379637,512548,180152,TQ125801,1/1/1980 12:00:00 AM,,32,55,18
UB1 1RP,Yes,51.508867,-0.380452,512492,180125,TQ124801,1/1/1980 12:00:00 AM,,32,139,38
UB1 1RQ,Yes,51.509245,-0.377225,512715,180172,TQ127801,1/1/1980 12:00:00 AM,,32,16,2
UB1 1RR,Yes,51.509857,-0.376642,512754,180241,TQ127802,1/1/1980 12:00:00 AM,,32,45,13
UB1 1RS,No,51.5095,-0.377433,512700,180200,TQ126801,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,31,,
UB1 1RT,Yes,51.510661,-0.376253,512779,180331,TQ127803,1/1/1980 12:00:00 AM,,34,21,4
UB1 1RW,Yes,51.509726,-0.380119,512513,180221,TQ125802,1/1/1980 12:00:00 AM,,32,180,47
UB1 1RX,No,51.5095,-0.377433,512700,180200,TQ126801,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,31,,
UB1 1RZ,No,51.510398,-0.377401,512700,180300,TQ126802,1/1/1980 12:00:00 AM,12/1/1983 12:00:00 AM,32,,
UB1 1SA,No,51.510398,-0.377401,512700,180300,TQ126802,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,32,,
UB1 1SB,No,51.510398,-0.377401,512700,180300,TQ126802,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,32,,
UB1 1SD,No,51.510378,-0.37596,512800,180300,TQ128802,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,33,,
UB1 1SE,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2001 12:00:00 AM,10/1/2001 12:00:00 AM,33,,
UB1 1SF,Yes,51.508279,-0.37824,512647,180063,TQ126800,3/1/1982 12:00:00 AM,,32,,
UB1 1SG,Yes,51.511106,-0.375906,512802,180381,TQ128803,2/1/1984 12:00:00 AM,,34,,
UB1 1SH,No,51.507553,-0.377775,512681,179983,TQ126799,1/1/1980 12:00:00 AM,10/1/2014 12:00:00 AM,33,,
UB1 1SJ,No,51.506156,-0.378834,512611,179826,TQ126798,4/1/2013 12:00:00 AM,1/1/2017 12:00:00 AM,33,,
UB1 1SL,No,51.507702,-0.377496,512700,180000,TQ127799,1/1/1980 12:00:00 AM,12/1/1982 12:00:00 AM,32,,
