Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
HA1 1AA,No,51.579677,-0.335836,515409,188069,TQ154880,12/1/2000 12:00:00 AM,10/1/2004 12:00:00 AM,72
HA1 1AB,No,51.581184,-0.334915,515469,188238,TQ154882,7/1/1990 12:00:00 AM,9/1/2000 12:00:00 AM,70
HA1 1AE,No,51.585856,-0.338425,515214,188752,TQ152887,1/1/1992 12:00:00 AM,6/1/1999 12:00:00 AM,64
HA1 1AF,No,51.579677,-0.335836,515409,188069,TQ154880,6/1/1996 12:00:00 AM,6/1/1997 12:00:00 AM,72
HA1 1AG,No,51.580394,-0.337557,515288,188146,TQ152881,7/1/1990 12:00:00 AM,6/1/2004 12:00:00 AM,71
HA1 1AH,No,51.580228,-0.339179,515176,188125,TQ151881,1/1/1991 12:00:00 AM,12/1/1999 12:00:00 AM,67
HA1 1AL,No,51.579999,-0.338841,515200,188100,TQ152881,2/1/1990 12:00:00 AM,5/1/1994 12:00:00 AM,68
HA1 1AN,No,51.580857,-0.335923,515400,188200,TQ154882,12/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,72
HA1 1AP,No,51.581149,-0.334368,515507,188235,TQ155882,3/1/1988 12:00:00 AM,10/1/2011 12:00:00 AM,70
HA1 1AQ,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/1994 12:00:00 AM,9/1/2005 12:00:00 AM,57
HA1 1AR,Yes,51.579766,-0.336382,515371,188078,TQ153880,10/1/2016 12:00:00 AM,,72
HA1 1AS,Yes,51.580988,-0.336958,515328,188213,TQ153882,10/1/1987 12:00:00 AM,,72
HA1 1AT,Yes,51.580685,-0.336507,515360,188180,TQ153881,10/1/1987 12:00:00 AM,,73
HA1 1AU,No,51.580877,-0.337366,515300,188200,TQ153882,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,72
HA1 1AW,No,51.580857,-0.335923,515400,188200,TQ154882,12/1/1994 12:00:00 AM,6/1/1996 12:00:00 AM,72
HA1 1AX,No,51.580019,-0.340284,515100,188100,TQ151881,10/1/1987 12:00:00 AM,5/1/1994 12:00:00 AM,67
HA1 1AY,Yes,51.580218,-0.334676,515488,188131,TQ154881,5/1/2007 12:00:00 AM,,72
HA1 1AZ,No,51.580218,-0.334676,515488,188131,TQ154881,6/1/2008 12:00:00 AM,8/1/2008 12:00:00 AM,72
HA1 1BA,Yes,51.579836,-0.334965,515469,188088,TQ154880,1/1/1980 12:00:00 AM,,72
HA1 1BB,Yes,51.579433,-0.336971,515331,188040,TQ153880,1/1/1980 12:00:00 AM,,72
HA1 1BD,Yes,51.579874,-0.337027,515326,188089,TQ153880,10/1/1985 12:00:00 AM,,72
HA1 1BE,Yes,51.580228,-0.336018,515395,188130,TQ153881,1/1/1980 12:00:00 AM,,73
HA1 1BF,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2001 12:00:00 AM,5/1/2003 12:00:00 AM,57
HA1 1BG,No,51.580148,-0.339889,515127,188115,TQ151881,12/1/1994 12:00:00 AM,12/1/1998 12:00:00 AM,67
HA1 1BH,Yes,51.580303,-0.341312,515028,188130,TQ150881,1/1/1980 12:00:00 AM,,67
HA1 1BJ,No,51.580039,-0.341726,515000,188100,TQ150881,7/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,66
HA1 1BL,No,51.579059,-0.335989,515400,188000,TQ154880,7/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,73
HA1 1BN,No,51.579059,-0.335989,515400,188000,TQ154880,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,73
HA1 1BP,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2001 12:00:00 AM,1/1/2002 12:00:00 AM,57
HA1 1BQ,Yes,51.580273,-0.338557,515219,188131,TQ152881,1/1/1980 12:00:00 AM,,68
HA1 1BS,No,51.580221,-0.339309,515167,188124,TQ151881,4/1/1987 12:00:00 AM,6/1/1998 12:00:00 AM,67
HA1 1BT,No,51.579079,-0.337431,515300,188000,TQ153880,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,72
HA1 1BU,No,51.579079,-0.337431,515300,188000,TQ153880,2/1/1990 12:00:00 AM,7/1/1997 12:00:00 AM,72
HA1 1BW,Yes,51.579574,-0.334873,515476,188059,TQ154880,4/1/1987 12:00:00 AM,,71
HA1 1BX,No,51.580394,-0.337557,515288,188146,TQ152881,11/1/2003 12:00:00 AM,7/1/2013 12:00:00 AM,71
HA1 1BY,No,51.579877,-0.334732,515485,188093,TQ154880,4/1/1987 12:00:00 AM,6/1/2011 12:00:00 AM,72
HA1 1BZ,No,51.579079,-0.337431,515300,188000,TQ153880,10/1/1984 12:00:00 AM,12/1/1991 12:00:00 AM,72
HA1 1DA,No,51.579978,-0.337399,515300,188100,TQ153881,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,71
HA1 1DB,No,51.580394,-0.337557,515288,188146,TQ152881,2/1/1990 12:00:00 AM,7/1/2013 12:00:00 AM,71
HA1 1DD,No,51.579999,-0.338841,515200,188100,TQ152881,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,68
HA1 1DE,No,51.579079,-0.337431,515300,188000,TQ153880,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,72
HA1 1DF,No,51.579978,-0.337399,515300,188100,TQ153881,1/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,71
HA1 1DG,No,51.579999,-0.338841,515200,188100,TQ152881,6/1/1981 12:00:00 AM,5/1/1994 12:00:00 AM,68
HA1 1DH,No,51.585856,-0.338425,515214,188752,TQ152887,12/1/1995 12:00:00 AM,5/1/2001 12:00:00 AM,64
HA1 1DJ,No,51.580251,-0.338846,515199,188128,TQ151881,1/1/1980 12:00:00 AM,7/1/2001 12:00:00 AM,68
HA1 1DL,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,67
HA1 1DN,No,51.580239,-0.334878,515474,188133,TQ154881,1/1/1980 12:00:00 AM,1/1/2007 12:00:00 AM,72
HA1 1DP,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA1 1DQ,No,51.583443,-0.333173,515584,188492,TQ155884,12/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,63
HA1 1DR,Yes,51.581641,-0.336674,515346,188286,TQ153882,1/1/1980 12:00:00 AM,,69
HA1 1DS,No,51.579978,-0.337399,515300,188100,TQ153881,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,71
HA1 1DT,No,51.58164,-0.33666,515347,188286,TQ153882,6/1/2008 12:00:00 AM,8/1/2008 12:00:00 AM,69
HA1 1DU,No,51.579978,-0.337399,515300,188100,TQ153881,1/1/1991 12:00:00 AM,12/1/1992 12:00:00 AM,71
HA1 1DW,No,51.580242,-0.335051,515462,188133,TQ154881,1/1/1980 12:00:00 AM,8/1/2002 12:00:00 AM,72
HA1 1DX,No,51.579978,-0.337399,515300,188100,TQ153881,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,71
HA1 1DY,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1994 12:00:00 AM,9/1/2004 12:00:00 AM,57
HA1 1DZ,Yes,51.581014,-0.334315,515511,188220,TQ155882,10/1/2016 12:00:00 AM,,68
HA1 1EA,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,67
HA1 1EB,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1996 12:00:00 AM,11/1/2001 12:00:00 AM,57
HA1 1ED,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1996 12:00:00 AM,9/1/2009 12:00:00 AM,57
HA1 1EE,No,51.585856,-0.338425,515214,188752,TQ152887,6/1/1996 12:00:00 AM,11/1/2000 12:00:00 AM,64
HA1 1EF,No,51.585856,-0.338425,515214,188752,TQ152887,12/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,64
HA1 1EG,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1997 12:00:00 AM,3/1/2002 12:00:00 AM,57
HA1 1EH,Yes,51.580691,-0.34075,515066,188174,TQ150881,6/1/2015 12:00:00 AM,,67
HA1 1EJ,Yes,51.579857,-0.335209,515452,188090,TQ154880,1/1/1980 12:00:00 AM,,72
HA1 1EL,Yes,51.580691,-0.34075,515066,188174,TQ150881,11/1/2015 12:00:00 AM,,67
HA1 1EN,No,51.580262,-0.339048,515185,188129,TQ151881,1/1/1980 12:00:00 AM,8/1/2009 12:00:00 AM,68
HA1 1EP,Yes,51.582689,-0.336448,515359,188403,TQ153884,2/1/2017 12:00:00 AM,,
HA1 1EQ,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,67
HA1 1ER,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,67
HA1 1ES,No,51.580228,-0.339179,515176,188125,TQ151881,1/1/1980 12:00:00 AM,4/1/2015 12:00:00 AM,67
HA1 1ET,No,51.580019,-0.340284,515100,188100,TQ151881,3/1/1988 12:00:00 AM,6/1/1997 12:00:00 AM,67
HA1 1EU,No,51.580221,-0.339309,515167,188124,TQ151881,1/1/1980 12:00:00 AM,11/1/2001 12:00:00 AM,67
HA1 1EW,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,67
HA1 1EX,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,67
HA1 1EY,No,51.580019,-0.340284,515100,188100,TQ151881,5/1/1994 12:00:00 AM,1/1/1995 12:00:00 AM,67
HA1 1FA,No,51.585856,-0.338425,515214,188752,TQ152887,12/1/1998 12:00:00 AM,11/1/2000 12:00:00 AM,64
HA1 1FB,No,51.579785,-0.336453,515366,188080,TQ153880,3/1/1982 12:00:00 AM,12/1/2013 12:00:00 AM,73
HA1 1FD,Yes,51.579726,-0.336715,515348,188073,TQ153880,1/1/1983 12:00:00 AM,,72
HA1 1FE,Yes,51.585228,-0.329687,515821,188696,TQ158886,1/1/1983 12:00:00 AM,,57
HA1 1FF,No,51.585856,-0.338425,515214,188752,TQ152887,12/1/1997 12:00:00 AM,6/1/1999 12:00:00 AM,64
HA1 1FG,No,51.585856,-0.338425,515214,188752,TQ152887,6/1/1996 12:00:00 AM,6/1/1998 12:00:00 AM,64
HA1 1FH,No,51.585856,-0.338425,515214,188752,TQ152887,6/1/1998 12:00:00 AM,11/1/2000 12:00:00 AM,64
HA1 1FJ,No,51.585856,-0.338425,515214,188752,TQ152887,6/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,64
HA1 1FL,No,51.58584,-0.33857,515204,188750,TQ152887,6/1/1998 12:00:00 AM,9/1/2000 12:00:00 AM,64
HA1 1FN,No,51.585856,-0.338425,515214,188752,TQ152887,6/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,64
HA1 1FP,No,51.579079,-0.337431,515300,188000,TQ153880,6/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,72
HA1 1FQ,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1997 12:00:00 AM,3/1/2006 12:00:00 AM,57
HA1 1FR,No,51.585856,-0.338425,515214,188752,TQ152887,6/1/1998 12:00:00 AM,11/1/2000 12:00:00 AM,64
HA1 1FS,No,51.585856,-0.338425,515214,188752,TQ152887,6/1/1998 12:00:00 AM,11/1/2000 12:00:00 AM,64
HA1 1FT,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA1 1FU,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA1 1FW,Yes,51.585228,-0.329687,515821,188696,TQ158886,6/1/1998 12:00:00 AM,,57
HA1 1FX,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA1 1FY,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA1 1FZ,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA1 1GA,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1998 12:00:00 AM,10/1/2003 12:00:00 AM,57
HA1 1GB,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1998 12:00:00 AM,11/1/2012 12:00:00 AM,57
HA1 1GD,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1999 12:00:00 AM,8/1/2001 12:00:00 AM,57
HA1 1GE,No,51.58584,-0.33857,515204,188750,TQ152887,6/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,64
HA1 1GF,No,51.58584,-0.33857,515204,188750,TQ152887,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,64
HA1 1GG,No,51.58584,-0.33857,515204,188750,TQ152887,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,64
HA1 1GH,No,51.585856,-0.338425,515214,188752,TQ152887,12/1/1999 12:00:00 AM,2/1/2001 12:00:00 AM,64
HA1 1GJ,Yes,51.585228,-0.329687,515821,188696,TQ158886,12/1/2000 12:00:00 AM,,57
HA1 1GL,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2001 12:00:00 AM,5/1/2002 12:00:00 AM,57
HA1 1GN,Yes,51.580109,-0.340887,515058,188109,TQ150881,10/1/2002 12:00:00 AM,,67
HA1 1GP,Yes,51.580109,-0.340887,515058,188109,TQ150881,12/1/2002 12:00:00 AM,,67
HA1 1GQ,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1999 12:00:00 AM,4/1/2006 12:00:00 AM,57
HA1 1GR,No,51.580897,-0.338808,515200,188200,TQ152882,1/1/2005 12:00:00 AM,1/1/2005 12:00:00 AM,70
HA1 1GS,Yes,51.580321,-0.340633,515075,188133,TQ150881,4/1/2003 12:00:00 AM,,67
HA1 1GT,Yes,51.588925,-0.332914,515588,189102,TQ155891,5/1/2014 12:00:00 AM,,55
HA1 1HA,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA1 1HB,No,51.579079,-0.337431,515300,188000,TQ153880,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,72
HA1 1HD,No,51.580215,-0.33954,515151,188123,TQ151881,7/1/1986 12:00:00 AM,11/1/2002 12:00:00 AM,67
HA1 1HE,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,67
HA1 1HF,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,67
HA1 1HG,No,51.580019,-0.340284,515100,188100,TQ151881,6/1/1981 12:00:00 AM,8/1/1997 12:00:00 AM,67
HA1 1HH,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,67
HA1 1HJ,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,67
HA1 1HL,No,51.580039,-0.341726,515000,188100,TQ150881,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,66
HA1 1HP,No,51.580039,-0.341726,515000,188100,TQ150881,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,66
HA1 1HR,No,51.580082,-0.340916,515056,188106,TQ150881,1/1/1980 12:00:00 AM,12/1/2002 12:00:00 AM,67
HA1 1HS,Yes,51.581446,-0.338846,515196,188261,TQ151882,6/1/1996 12:00:00 AM,,69
HA1 1HU,No,51.579958,-0.335956,515400,188100,TQ154881,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,73
HA1 1HW,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,67
HA1 1HX,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,67
HA1 1HY,No,51.579958,-0.335956,515400,188100,TQ154881,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,73
HA1 1JA,No,51.589844,-0.335595,515400,189200,TQ154892,7/1/1986 12:00:00 AM,5/1/1994 12:00:00 AM,60
HA1 1JB,No,51.579858,-0.335281,515447,188090,TQ154880,1/1/1980 12:00:00 AM,11/1/2005 12:00:00 AM,72
HA1 1JD,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,67
HA1 1JE,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,67
HA1 1JF,No,51.580242,-0.335065,515461,188133,TQ154881,1/1/1980 12:00:00 AM,1/1/2017 12:00:00 AM,72
HA1 1JG,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,57
HA1 1JH,No,51.579999,-0.338841,515200,188100,TQ152881,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,68
HA1 1JL,No,51.579999,-0.338841,515200,188100,TQ152881,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,68
HA1 1JN,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,67
HA1 1JP,Yes,51.581646,-0.337698,515275,188285,TQ152882,1/1/1980 12:00:00 AM,,69
HA1 1JQ,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,57
HA1 1JR,Yes,51.582418,-0.336357,515366,188373,TQ153883,1/1/1980 12:00:00 AM,,66
HA1 1JS,Yes,51.58221,-0.337548,515284,188348,TQ152883,1/1/1980 12:00:00 AM,,66
HA1 1JT,Yes,51.58221,-0.337548,515284,188348,TQ152883,1/1/1980 12:00:00 AM,,66
HA1 1JU,Yes,51.581217,-0.335362,515438,188241,TQ154882,9/1/1991 12:00:00 AM,,70
HA1 1JW,No,51.581184,-0.334915,515469,188238,TQ154882,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,70
HA1 1JX,Yes,51.581652,-0.336818,515336,188287,TQ153882,1/1/1980 12:00:00 AM,,69
HA1 1JY,Yes,51.582261,-0.336074,515386,188356,TQ153883,1/1/1980 12:00:00 AM,,66
HA1 1JZ,Yes,51.582319,-0.335668,515414,188363,TQ154883,1/1/1980 12:00:00 AM,,66
HA1 1LA,Yes,51.581594,-0.335319,515440,188283,TQ154882,1/1/1980 12:00:00 AM,,69
HA1 1LB,No,51.580857,-0.335923,515400,188200,TQ154882,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,72
HA1 1LD,Yes,51.582772,-0.334698,515480,188415,TQ154884,1/1/1980 12:00:00 AM,,65
HA1 1LE,Yes,51.582522,-0.334174,515517,188388,TQ155883,4/1/1987 12:00:00 AM,,66
HA1 1LF,Yes,51.581579,-0.333602,515559,188284,TQ155882,1/1/1980 12:00:00 AM,,68
HA1 1LG,Yes,51.581523,-0.334095,515525,188277,TQ155882,1/1/1980 12:00:00 AM,,69
HA1 1LH,Yes,51.580538,-0.334362,515509,188167,TQ155881,1/1/1980 12:00:00 AM,,71
HA1 1LJ,Yes,51.580593,-0.335096,515458,188172,TQ154881,1/1/1980 12:00:00 AM,,71
HA1 1LL,No,51.580836,-0.334481,515500,188200,TQ155882,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,71
HA1 1LN,Yes,51.580223,-0.334388,515508,188132,TQ155881,10/1/1985 12:00:00 AM,,72
HA1 1LP,No,51.580857,-0.335923,515400,188200,TQ154882,4/1/1987 12:00:00 AM,6/1/1997 12:00:00 AM,72
HA1 1LQ,Yes,51.581142,-0.334498,515498,188234,TQ154882,1/1/1980 12:00:00 AM,,70
HA1 1LR,No,51.580897,-0.338808,515200,188200,TQ152882,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,70
HA1 1LS,No,51.581524,-0.334181,515519,188277,TQ155882,1/1/1980 12:00:00 AM,12/1/1997 12:00:00 AM,69
HA1 1LT,No,51.580857,-0.335923,515400,188200,TQ154882,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,72
HA1 1LU,No,51.581613,-0.33539,515435,188285,TQ154882,2/1/1990 12:00:00 AM,8/1/2002 12:00:00 AM,69
HA1 1LW,No,51.580039,-0.341726,515000,188100,TQ150881,10/1/1987 12:00:00 AM,12/1/1996 12:00:00 AM,66
HA1 1LX,No,51.580857,-0.335923,515400,188200,TQ154882,1/1/1980 12:00:00 AM,12/1/1994 12:00:00 AM,72
HA1 1LY,No,51.580857,-0.335923,515400,188200,TQ154882,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,72
HA1 1LZ,No,51.580836,-0.334481,515500,188200,TQ155882,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,71
HA1 1NA,Yes,51.582382,-0.333183,515586,188374,TQ155883,1/1/1980 12:00:00 AM,,66
HA1 1NB,Yes,51.581096,-0.335683,515416,188227,TQ154882,6/1/1981 12:00:00 AM,,71
HA1 1ND,No,51.581735,-0.334448,515500,188300,TQ155883,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,68
HA1 1NE,No,51.580836,-0.334481,515500,188200,TQ155882,4/1/1985 12:00:00 AM,12/1/1991 12:00:00 AM,71
HA1 1NF,No,51.585856,-0.338425,515214,188752,TQ152887,12/1/1995 12:00:00 AM,6/1/1999 12:00:00 AM,64
HA1 1NG,No,51.585847,-0.33844,515213,188751,TQ152887,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,64
HA1 1NH,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,67
HA1 1NJ,No,51.580019,-0.340284,515100,188100,TQ151881,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,67
HA1 1NL,Yes,51.580416,-0.341005,515049,188143,TQ150881,5/1/2007 12:00:00 AM,,67
HA1 1NN,No,51.580039,-0.341726,515000,188100,TQ150881,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,66
HA1 1NP,Yes,51.582562,-0.342053,514971,188380,TQ149883,3/1/1988 12:00:00 AM,,63
HA1 1NQ,No,51.580857,-0.335923,515400,188200,TQ154882,12/1/1981 12:00:00 AM,12/1/1986 12:00:00 AM,72
HA1 1NR,Yes,51.585518,-0.343822,514841,188706,TQ148887,3/1/1988 12:00:00 AM,,65
HA1 1NS,Yes,51.58166,-0.34184,514988,188280,TQ149882,1/1/1980 12:00:00 AM,,64
HA1 1NT,Yes,51.583481,-0.342178,514960,188482,TQ149884,1/1/1980 12:00:00 AM,,62
HA1 1NU,Yes,51.586209,-0.344316,514805,188782,TQ148887,1/1/1980 12:00:00 AM,,67
HA1 1NW,No,51.580039,-0.341726,515000,188100,TQ150881,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,66
HA1 1NX,Yes,51.584779,-0.343661,514854,188624,TQ148886,1/1/1980 12:00:00 AM,,63
HA1 1NY,Yes,51.586389,-0.343689,514848,188803,TQ148888,1/1/1980 12:00:00 AM,,68
HA1 1NZ,Yes,51.584995,-0.343076,514894,188649,TQ148886,1/1/1980 12:00:00 AM,,65
HA1 1PA,Yes,51.581757,-0.342371,514951,188290,TQ149882,1/1/1980 12:00:00 AM,,64
HA1 1PB,Yes,51.583562,-0.34281,514916,188490,TQ149884,1/1/1980 12:00:00 AM,,62
HA1 1PD,Yes,51.580368,-0.340184,515106,188139,TQ151881,1/1/1980 12:00:00 AM,,68
HA1 1PE,Yes,51.582531,-0.341116,515036,188378,TQ150883,1/1/1980 12:00:00 AM,,64
HA1 1PF,Yes,51.583868,-0.341543,515003,188526,TQ150885,1/1/1980 12:00:00 AM,,62
HA1 1PG,Yes,51.583769,-0.340912,515047,188516,TQ150885,1/1/1980 12:00:00 AM,,63
HA1 1PH,No,51.580938,-0.341693,515000,188200,TQ150882,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,65
HA1 1PJ,No,51.580039,-0.341726,515000,188100,TQ150881,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,66
HA1 1PL,No,51.580039,-0.341726,515000,188100,TQ150881,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,66
HA1 1PN,No,51.580039,-0.341726,515000,188100,TQ150881,5/1/1994 12:00:00 AM,6/1/1996 12:00:00 AM,66
HA1 1PP,No,51.580857,-0.335923,515400,188200,TQ154882,4/1/1986 12:00:00 AM,12/1/1991 12:00:00 AM,72
HA1 1PQ,Yes,51.582434,-0.340672,515067,188368,TQ150883,1/1/1980 12:00:00 AM,,65
HA1 1PR,No,51.580857,-0.335923,515400,188200,TQ154882,2/1/1990 12:00:00 AM,5/1/1994 12:00:00 AM,72
HA1 1PS,Yes,51.58207,-0.341003,515045,188327,TQ150883,3/1/1988 12:00:00 AM,,65
HA1 1PT,Yes,51.580725,-0.338685,515209,188181,TQ152881,6/1/1997 12:00:00 AM,,70
HA1 1PU,No,51.580897,-0.338808,515200,188200,TQ152882,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,70
HA1 1PW,No,51.579958,-0.335956,515400,188100,TQ154881,4/1/1987 12:00:00 AM,12/1/1991 12:00:00 AM,73
HA1 1PX,No,51.581796,-0.338776,515200,188300,TQ152883,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,68
HA1 1PY,Yes,51.58235,-0.33851,515217,188362,TQ152883,1/1/1980 12:00:00 AM,,66
HA1 1PZ,No,51.581817,-0.340218,515100,188300,TQ151883,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,67
HA1 1QA,Yes,51.582478,-0.339949,515117,188374,TQ151883,1/1/1980 12:00:00 AM,,65
HA1 1QB,Yes,51.582998,-0.340435,515082,188431,TQ150884,1/1/1980 12:00:00 AM,,64
HA1 1QD,Yes,51.582563,-0.339585,515142,188384,TQ151883,1/1/1980 12:00:00 AM,,65
HA1 1QE,No,51.581796,-0.338776,515200,188300,TQ152883,2/1/1990 12:00:00 AM,12/1/1992 12:00:00 AM,68
HA1 1QF,Yes,51.582419,-0.338912,515189,188369,TQ151883,1/1/1980 12:00:00 AM,,65
HA1 1QG,No,51.582695,-0.338743,515200,188400,TQ152884,10/1/1987 12:00:00 AM,12/1/1992 12:00:00 AM,65
HA1 1QH,No,51.583594,-0.33871,515200,188500,TQ152885,1/1/1993 12:00:00 AM,12/1/1994 12:00:00 AM,64
HA1 1QJ,Yes,51.584201,-0.339034,515176,188567,TQ151885,1/1/1980 12:00:00 AM,,63
HA1 1QL,Yes,51.583787,-0.337101,515311,188524,TQ153885,1/1/1980 12:00:00 AM,,64
HA1 1QN,Yes,51.584176,-0.337303,515296,188567,TQ152885,1/1/1980 12:00:00 AM,,64
HA1 1QP,Yes,51.583401,-0.335902,515395,188483,TQ153884,1/1/1980 12:00:00 AM,,63
HA1 1QQ,Yes,51.583283,-0.339024,515179,188465,TQ151884,1/1/1980 12:00:00 AM,,64
HA1 1QR,Yes,51.582776,-0.337498,515286,188411,TQ152884,1/1/1980 12:00:00 AM,,64
HA1 1QS,Yes,51.58445,-0.335056,515451,188601,TQ154886,1/1/1980 12:00:00 AM,,62
HA1 1QT,Yes,51.583974,-0.335059,515452,188548,TQ154885,1/1/1980 12:00:00 AM,,63
HA1 1QU,Yes,51.584385,-0.335563,515416,188593,TQ154885,1/1/1980 12:00:00 AM,,63
