Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
HA3 8TF,Yes,51.593414,-0.316667,516702,189627,TQ167896,1/1/1980 12:00:00 AM,,49
HA3 8TG,Yes,51.593617,-0.315822,516760,189651,TQ167896,1/1/1980 12:00:00 AM,,49
HA3 8TH,Yes,51.59386,-0.314543,516848,189680,TQ168896,1/1/1980 12:00:00 AM,,48
HA3 8TJ,Yes,51.593871,-0.314066,516881,189682,TQ168896,1/1/1980 12:00:00 AM,,48
HA3 8TL,Yes,51.594119,-0.311935,517028,189713,TQ170897,1/1/1980 12:00:00 AM,,48
HA3 8TQ,Yes,51.59371,-0.315371,516791,189662,TQ167896,1/1/1980 12:00:00 AM,,48
HA3 8TR,No,51.591292,-0.315432,516793,189393,TQ167893,6/1/1996 12:00:00 AM,6/1/1998 12:00:00 AM,47
HA3 8TU,Yes,51.587714,-0.307971,517319,189007,TQ173890,1/1/1980 12:00:00 AM,,41
HA3 8TW,No,51.587727,-0.307682,517339,189009,TQ173890,6/1/1996 12:00:00 AM,6/1/1997 12:00:00 AM,41
HA3 8TX,Yes,51.587741,-0.307407,517358,189011,TQ173890,1/1/1980 12:00:00 AM,,41
HA3 8TY,Yes,51.588166,-0.306309,517433,189060,TQ174890,1/1/1980 12:00:00 AM,,42
HA3 8TZ,Yes,51.589394,-0.302322,517706,189203,TQ177892,1/1/1980 12:00:00 AM,,45
HA3 8UA,Yes,51.589446,-0.302797,517673,189208,TQ176892,1/1/1980 12:00:00 AM,,46
HA3 8UB,Yes,51.588479,-0.306211,517439,189095,TQ174890,1/1/1980 12:00:00 AM,,42
HA3 8UD,Yes,51.589537,-0.307831,517324,189210,TQ173892,1/1/1980 12:00:00 AM,,44
HA3 8UE,Yes,51.590686,-0.308944,517244,189336,TQ172893,1/1/1980 12:00:00 AM,,44
HA3 8UF,Yes,51.591577,-0.309632,517194,189434,TQ171894,1/1/1980 12:00:00 AM,,46
HA3 8UG,Yes,51.592595,-0.310403,517138,189546,TQ171895,1/1/1980 12:00:00 AM,,46
HA3 8UH,Yes,51.589067,-0.308282,517294,189157,TQ172891,1/1/1980 12:00:00 AM,,44
HA3 8UJ,Yes,51.59135,-0.310088,517163,189408,TQ171894,1/1/1980 12:00:00 AM,,45
HA3 8UP,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1995 12:00:00 AM,12/1/1999 12:00:00 AM,47
HA3 8UQ,Yes,51.589895,-0.308944,517246,189248,TQ172892,1/1/1980 12:00:00 AM,,44
HA3 8US,No,51.591292,-0.315418,516794,189393,TQ167893,6/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,47
HA3 8UT,No,51.589509,-0.30278,517674,189215,TQ176892,7/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,46
HA3 8UW,No,51.591292,-0.315418,516794,189393,TQ167893,6/1/1996 12:00:00 AM,6/1/1999 12:00:00 AM,47
HA3 8XG,No,51.591292,-0.315432,516793,189393,TQ167893,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,47
HA3 8XJ,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,47
HA3 8XL,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1997 12:00:00 AM,11/1/2000 12:00:00 AM,47
HA3 8XN,No,51.591292,-0.315418,516794,189393,TQ167893,6/1/1998 12:00:00 AM,9/1/2000 12:00:00 AM,47
HA3 8XW,No,51.591292,-0.315418,516794,189393,TQ167893,6/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,47
HA3 8XX,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,47
HA3 8XZ,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,47
HA3 8YA,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,47
HA3 8YB,No,51.591292,-0.315418,516794,189393,TQ167893,6/1/1999 12:00:00 AM,1/1/2001 12:00:00 AM,47
HA3 8YE,No,51.591292,-0.315418,516794,189393,TQ167893,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,47
HA3 8YJ,No,51.591292,-0.315418,516794,189393,TQ167893,6/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,47
HA3 8YN,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1999 12:00:00 AM,2/1/2001 12:00:00 AM,47
HA3 8YP,No,51.591292,-0.315418,516794,189393,TQ167893,12/1/1999 12:00:00 AM,2/1/2001 12:00:00 AM,47
HA3 9AA,Yes,51.590427,-0.306557,517410,189311,TQ174893,1/1/1980 12:00:00 AM,,44
HA3 9AB,Yes,51.590751,-0.306588,517407,189347,TQ174893,1/1/1980 12:00:00 AM,,45
HA3 9AD,Yes,51.592443,-0.305442,517482,189537,TQ174895,1/1/1980 12:00:00 AM,,46
HA3 9AE,Yes,51.593028,-0.304251,517563,189604,TQ175896,1/1/1980 12:00:00 AM,,46
HA3 9AF,Yes,51.592194,-0.308729,517255,189504,TQ172895,1/1/1980 12:00:00 AM,,46
HA3 9AG,Yes,51.592837,-0.307175,517361,189578,TQ173895,1/1/1980 12:00:00 AM,,47
HA3 9AH,Yes,51.590951,-0.304242,517569,189373,TQ175893,1/1/1980 12:00:00 AM,,46
HA3 9AJ,Yes,51.591954,-0.303959,517586,189485,TQ175894,1/1/1980 12:00:00 AM,,46
HA3 9AL,Yes,51.593995,-0.303941,517582,189712,TQ175897,1/1/1980 12:00:00 AM,,47
HA3 9AN,Yes,51.593885,-0.302588,517676,189702,TQ176897,1/1/1980 12:00:00 AM,,48
HA3 9AP,Yes,51.591038,-0.302781,517670,189385,TQ176893,1/1/1980 12:00:00 AM,,46
HA3 9AQ,Yes,51.591903,-0.30477,517530,189478,TQ175894,1/1/1980 12:00:00 AM,,46
HA3 9AR,Yes,51.591099,-0.30145,517762,189394,TQ177893,1/1/1980 12:00:00 AM,,46
HA3 9AS,Yes,51.590776,-0.302747,517673,189356,TQ176893,1/1/1980 12:00:00 AM,,46
HA3 9AT,Yes,51.592548,-0.302753,517668,189553,TQ176895,1/1/1980 12:00:00 AM,,46
HA3 9AU,Yes,51.592956,-0.302392,517692,189599,TQ176895,1/1/1980 12:00:00 AM,,47
HA3 9AW,Yes,51.592505,-0.30352,517615,189547,TQ176895,1/1/1980 12:00:00 AM,,46
HA3 9AY,No,51.592065,-0.302309,517700,189500,TQ177895,1/1/1993 12:00:00 AM,1/1/1995 12:00:00 AM,46
HA3 9AZ,No,51.592065,-0.302309,517700,189500,TQ177895,8/1/1993 12:00:00 AM,1/1/1995 12:00:00 AM,46
HA3 9BA,No,51.592065,-0.302309,517700,189500,TQ177895,2/1/1990 12:00:00 AM,12/1/1994 12:00:00 AM,46
HA3 9BB,Yes,51.591912,-0.30168,517744,189484,TQ177894,1/1/1992 12:00:00 AM,,46
HA3 9BD,Yes,51.591665,-0.302035,517720,189456,TQ177894,1/1/1992 12:00:00 AM,,46
HA3 9BE,No,51.588204,-0.293431,518325,189085,TQ183890,6/1/1996 12:00:00 AM,6/1/2000 12:00:00 AM,44
HA3 9BF,No,51.588043,-0.293451,518324,189067,TQ183890,5/1/1994 12:00:00 AM,6/1/2001 12:00:00 AM,44
HA3 9BG,Yes,51.591382,-0.307344,517353,189416,TQ173894,1/1/1980 12:00:00 AM,,46
HA3 9BH,Yes,51.587423,-0.299682,517894,188988,TQ178889,9/1/2007 12:00:00 AM,,42
HA3 9BL,Yes,51.595344,-0.30083,517794,189867,TQ177898,1/1/1980 12:00:00 AM,,50
HA3 9BN,Yes,51.595637,-0.29874,517938,189903,TQ179899,1/1/1980 12:00:00 AM,,52
HA3 9BP,Yes,51.593812,-0.30812,517293,189685,TQ172896,1/1/1980 12:00:00 AM,,48
HA3 9BQ,Yes,51.591698,-0.307376,517350,189451,TQ173894,1/1/1980 12:00:00 AM,,46
HA3 9BS,Yes,51.593512,-0.307886,517310,189652,TQ173896,1/1/1980 12:00:00 AM,,48
HA3 9BT,Yes,51.594449,-0.304256,517559,189762,TQ175897,1/1/1980 12:00:00 AM,,47
HA3 9BU,Yes,51.595063,-0.300046,517849,189837,TQ178898,1/1/1980 12:00:00 AM,,51
HA3 9BW,Yes,51.594874,-0.303822,517588,189810,TQ175898,1/1/1980 12:00:00 AM,,48
HA3 9BX,Yes,51.595538,-0.296896,518066,189895,TQ180898,1/1/1980 12:00:00 AM,,51
HA3 9BY,Yes,51.595469,-0.295815,518141,189889,TQ181898,12/1/1995 12:00:00 AM,,51
HA3 9BZ,Yes,51.595413,-0.295095,518191,189884,TQ181898,1/1/1980 12:00:00 AM,,50
HA3 9DA,Yes,51.595928,-0.295827,518139,189940,TQ181899,1/1/1980 12:00:00 AM,,51
HA3 9DB,No,51.587571,-0.302477,517700,189000,TQ177890,4/1/1986 12:00:00 AM,6/1/1997 12:00:00 AM,44
HA3 9DE,No,51.587571,-0.302477,517700,189000,TQ177890,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,44
HA3 9DH,Yes,51.587474,-0.300748,517820,188992,TQ178889,4/1/1987 12:00:00 AM,,43
HA3 9DJ,Yes,51.586779,-0.294351,518265,188925,TQ182889,1/1/1980 12:00:00 AM,,43
HA3 9DL,Yes,51.586899,-0.295818,518163,188936,TQ181889,1/1/1980 12:00:00 AM,,44
HA3 9DN,Yes,51.586955,-0.297173,518069,188940,TQ180889,1/1/1980 12:00:00 AM,,43
HA3 9DP,Yes,51.587552,-0.301741,517751,188999,TQ177889,1/1/1980 12:00:00 AM,,44
HA3 9DS,No,51.58749,-0.301195,517789,188993,TQ177889,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,44
HA3 9DU,No,51.588204,-0.293431,518325,189085,TQ183890,12/1/1995 12:00:00 AM,6/1/1998 12:00:00 AM,44
HA3 9DW,Yes,51.58734,-0.30019,517859,188978,TQ178889,1/1/1980 12:00:00 AM,,43
HA3 9DZ,Yes,51.587126,-0.299043,517939,188956,TQ179889,4/1/1987 12:00:00 AM,,42
HA3 9EA,Yes,51.588616,-0.301961,517733,189117,TQ177891,1/1/1980 12:00:00 AM,,45
HA3 9EB,Yes,51.591604,-0.301518,517756,189450,TQ177894,9/1/2009 12:00:00 AM,,46
HA3 9ED,Yes,51.588343,-0.301712,517751,189087,TQ177890,3/1/1983 12:00:00 AM,,44
HA3 9EE,No,51.589348,-0.300967,517800,189200,TQ178892,7/1/1983 12:00:00 AM,12/1/1986 12:00:00 AM,46
HA3 9EF,No,51.589348,-0.300967,517800,189200,TQ178892,2/1/1984 12:00:00 AM,12/1/1985 12:00:00 AM,46
HA3 9EG,Yes,51.588166,-0.300708,517821,189069,TQ178890,1/1/1980 12:00:00 AM,,44
HA3 9EH,Yes,51.589638,-0.301144,517787,189232,TQ177892,1/1/1980 12:00:00 AM,,46
HA3 9EJ,Yes,51.589533,-0.300744,517815,189221,TQ178892,1/1/1980 12:00:00 AM,,46
HA3 9EL,Yes,51.589807,-0.299781,517881,189253,TQ178892,1/1/1980 12:00:00 AM,,45
HA3 9EN,Yes,51.590443,-0.299627,517890,189324,TQ178893,1/1/1980 12:00:00 AM,,45
HA3 9EP,Yes,51.592039,-0.298687,517951,189503,TQ179895,1/1/1980 12:00:00 AM,,48
HA3 9EQ,Yes,51.588555,-0.300246,517852,189113,TQ178891,1/1/1980 12:00:00 AM,,43
HA3 9ER,Yes,51.593333,-0.299837,517868,189645,TQ178896,1/1/1980 12:00:00 AM,,48
HA3 9ES,Yes,51.593539,-0.29915,517915,189669,TQ179896,1/1/1980 12:00:00 AM,,49
HA3 9ET,Yes,51.592598,-0.29998,517860,189563,TQ178895,1/1/1980 12:00:00 AM,,48
HA3 9EU,Yes,51.591813,-0.300427,517831,189475,TQ178894,1/1/1980 12:00:00 AM,,46
HA3 9EW,Yes,51.591686,-0.299104,517923,189463,TQ179894,1/1/1980 12:00:00 AM,,47
HA3 9EX,Yes,51.592515,-0.301744,517738,189551,TQ177895,1/1/1980 12:00:00 AM,,47
HA3 9EY,Yes,51.593514,-0.301187,517774,189663,TQ177896,1/1/1980 12:00:00 AM,,49
HA3 9EZ,Yes,51.593372,-0.3019,517725,189646,TQ177896,1/1/1980 12:00:00 AM,,49
HA3 9HB,Yes,51.58749,-0.301195,517789,188993,TQ177889,1/1/1980 12:00:00 AM,,44
HA3 9HF,Yes,51.587342,-0.299079,517936,188980,TQ179889,1/1/1995 12:00:00 AM,,42
HA3 9HH,Yes,51.595058,-0.294791,518213,189845,TQ182898,1/1/1980 12:00:00 AM,,50
HA3 9HJ,Yes,51.594195,-0.294766,518217,189749,TQ182897,1/1/1980 12:00:00 AM,,49
HA3 9HL,Yes,51.59251,-0.296431,518106,189559,TQ181895,1/1/1980 12:00:00 AM,,49
HA3 9HN,Yes,51.590309,-0.298434,517973,189311,TQ179893,1/1/1980 12:00:00 AM,,45
HA3 9HP,Yes,51.588509,-0.299569,517899,189109,TQ178891,1/1/1980 12:00:00 AM,,43
HA3 9HR,Yes,51.591289,-0.298368,517975,189420,TQ179894,1/1/1980 12:00:00 AM,,47
HA3 9HS,Yes,51.592514,-0.297933,518002,189557,TQ180895,1/1/1980 12:00:00 AM,,49
HA3 9HT,Yes,51.593351,-0.29614,518124,189653,TQ181896,1/1/1980 12:00:00 AM,,49
HA3 9HU,Yes,51.594881,-0.294942,518203,189825,TQ182898,1/1/1980 12:00:00 AM,,50
HA3 9HW,Yes,51.587845,-0.299031,517938,189036,TQ179890,1/1/1980 12:00:00 AM,,42
HA3 9HX,Yes,51.594685,-0.295715,518150,189802,TQ181898,1/1/1980 12:00:00 AM,,50
HA3 9HY,Yes,51.593367,-0.297193,518051,189653,TQ180896,1/1/1980 12:00:00 AM,,49
HA3 9HZ,Yes,51.593174,-0.298789,517941,189629,TQ179896,1/1/1980 12:00:00 AM,,49
HA3 9JA,Yes,51.594278,-0.299238,517907,189751,TQ179897,1/1/1980 12:00:00 AM,,50
HA3 9JB,Yes,51.594115,-0.301063,517781,189730,TQ177897,1/1/1980 12:00:00 AM,,50
HA3 9JD,Yes,51.5945,-0.300342,517830,189774,TQ178897,1/1/1980 12:00:00 AM,,50
HA3 9JE,Yes,51.594957,-0.296499,518095,189831,TQ180898,1/1/1980 12:00:00 AM,,51
HA3 9JF,Yes,51.594701,-0.298688,517944,189799,TQ179897,1/1/1983 12:00:00 AM,,50
HA3 9JG,No,51.593821,-0.299356,517900,189700,TQ179897,1/1/1993 12:00:00 AM,12/1/1995 12:00:00 AM,49
HA3 9JH,Yes,51.592793,-0.298572,517957,189587,TQ179895,1/1/1983 12:00:00 AM,,49
HA3 9JJ,No,51.591104,-0.298014,518000,189400,TQ180894,2/1/1984 12:00:00 AM,12/1/1985 12:00:00 AM,47
HA3 9JP,Yes,51.58881,-0.297956,518010,189145,TQ180891,1/1/1980 12:00:00 AM,,44
HA3 9JQ,No,51.595442,-0.295195,518184,189887,TQ181898,4/1/1986 12:00:00 AM,8/1/2012 12:00:00 AM,50
HA3 9JR,Yes,51.588443,-0.298085,518002,189104,TQ180891,1/1/1980 12:00:00 AM,,43
HA3 9JS,Yes,51.589387,-0.298049,518002,189209,TQ180892,1/1/1980 12:00:00 AM,,44
HA3 9JT,Yes,51.590704,-0.297149,518061,189357,TQ180893,1/1/1980 12:00:00 AM,,46
HA3 9JU,Yes,51.590074,-0.297057,518069,189287,TQ180892,1/1/1980 12:00:00 AM,,44
HA3 9JW,No,51.588204,-0.293431,518325,189085,TQ183890,2/1/1990 12:00:00 AM,6/1/2000 12:00:00 AM,44
HA3 9JX,Yes,51.590508,-0.29603,518139,189337,TQ181893,1/1/1980 12:00:00 AM,,45
HA3 9JY,Yes,51.591031,-0.294899,518216,189397,TQ182893,1/1/1980 12:00:00 AM,,46
HA3 9JZ,Yes,51.591046,-0.29279,518362,189402,TQ183894,1/1/1980 12:00:00 AM,,45
HA3 9LA,Yes,51.591644,-0.293143,518336,189468,TQ183894,1/1/1980 12:00:00 AM,,46
HA3 9LB,Yes,51.593049,-0.292658,518366,189625,TQ183896,1/1/1980 12:00:00 AM,,49
HA3 9LD,Yes,51.59311,-0.293132,518333,189631,TQ183896,1/1/1980 12:00:00 AM,,49
HA3 9LE,Yes,51.591998,-0.294574,518236,189505,TQ182895,1/1/1980 12:00:00 AM,,48
HA3 9LF,Yes,51.593374,-0.294594,518231,189658,TQ182896,1/1/1980 12:00:00 AM,,48
HA3 9LG,Yes,51.593259,-0.294137,518263,189646,TQ182896,1/1/1980 12:00:00 AM,,48
HA3 9LH,No,51.593737,-0.293585,518300,189700,TQ183897,7/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,49
HA3 9LL,No,51.588043,-0.293451,518324,189067,TQ183890,2/1/1990 12:00:00 AM,1/1/2001 12:00:00 AM,44
HA3 9LN,No,51.588043,-0.293451,518324,189067,TQ183890,2/1/1990 12:00:00 AM,7/1/2001 12:00:00 AM,44
HA3 9LP,Yes,51.587554,-0.297541,518042,189006,TQ180890,1/1/1980 12:00:00 AM,,43
HA3 9LR,Yes,51.587857,-0.29802,518008,189039,TQ180890,1/1/1980 12:00:00 AM,,43
HA3 9LS,Yes,51.588329,-0.296443,518116,189094,TQ181890,1/1/1980 12:00:00 AM,,44
HA3 9LT,Yes,51.58763,-0.296585,518108,189016,TQ181890,1/1/1980 12:00:00 AM,,44
HA3 9LU,Yes,51.587825,-0.294528,518250,189041,TQ182890,1/1/1980 12:00:00 AM,,44
HA3 9LX,Yes,51.587945,-0.293498,518321,189056,TQ183890,1/1/1980 12:00:00 AM,,44
HA3 9LY,Yes,51.588971,-0.295452,518183,189167,TQ181891,1/1/1980 12:00:00 AM,,45
HA3 9LZ,Yes,51.58924,-0.295413,518185,189197,TQ181891,1/1/1980 12:00:00 AM,,45
HA3 9NA,Yes,51.589554,-0.29351,518316,189235,TQ183892,1/1/1980 12:00:00 AM,,44
HA3 9NB,Yes,51.589878,-0.295375,518186,189268,TQ181892,1/1/1980 12:00:00 AM,,45
HA3 9ND,Yes,51.590157,-0.295364,518186,189299,TQ181892,1/1/1980 12:00:00 AM,,45
HA3 9NE,Yes,51.59047,-0.293996,518280,189336,TQ182893,1/1/1980 12:00:00 AM,,45
HA3 9NF,Yes,51.58962,-0.293046,518348,189243,TQ183892,1/1/1980 12:00:00 AM,,44
HA3 9NG,Yes,51.587875,-0.293025,518354,189049,TQ183890,1/1/1980 12:00:00 AM,,43
HA3 9NJ,No,51.588043,-0.293451,518324,189067,TQ183890,12/1/1996 12:00:00 AM,1/1/2001 12:00:00 AM,44
HA3 9NP,Yes,51.586525,-0.291718,518448,188901,TQ184889,1/1/1980 12:00:00 AM,,43
HA3 9NR,Yes,51.586067,-0.288661,518661,188855,TQ186888,1/1/1980 12:00:00 AM,,42
HA3 9NS,Yes,51.587772,-0.289088,518627,189044,TQ186890,1/1/1980 12:00:00 AM,,42
HA3 9NT,Yes,51.587052,-0.291453,518465,188960,TQ184889,1/1/1980 12:00:00 AM,,43
HA3 9NU,Yes,51.58732,-0.291357,518471,188990,TQ184889,1/1/1980 12:00:00 AM,,43
HA3 9NX,Yes,51.587412,-0.289679,518587,189003,TQ185890,1/1/1980 12:00:00 AM,,42
HA3 9NY,Yes,51.587976,-0.291318,518472,189063,TQ184890,1/1/1980 12:00:00 AM,,42
HA3 9NZ,Yes,51.588205,-0.290991,518494,189089,TQ184890,1/1/1980 12:00:00 AM,,42
HA3 9PA,Yes,51.589714,-0.292104,518413,189255,TQ184892,1/1/1980 12:00:00 AM,,44
HA3 9PB,Yes,51.589308,-0.291398,518463,189211,TQ184892,1/1/1980 12:00:00 AM,,43
HA3 9PD,Yes,51.591409,-0.290568,518515,189446,TQ185894,1/1/1980 12:00:00 AM,,45
HA3 9PE,Yes,51.591703,-0.291004,518484,189478,TQ184894,1/1/1980 12:00:00 AM,,45
HA3 9PG,Yes,51.591615,-0.291773,518431,189467,TQ184894,1/1/1980 12:00:00 AM,,45
HA3 9PH,No,51.589723,-0.292104,518413,189256,TQ184892,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,44
HA3 9PJ,No,51.587362,-0.288049,518700,189000,TQ187890,6/1/1981 12:00:00 AM,12/1/1985 12:00:00 AM,42
HA3 9PQ,Yes,51.592508,-0.291942,518417,189566,TQ184895,1/1/1980 12:00:00 AM,,46
HA3 9PR,Yes,51.587855,-0.287973,518704,189055,TQ187890,1/1/1980 12:00:00 AM,,41
HA3 9PS,Yes,51.58774,-0.287487,518738,189043,TQ187890,1/1/1980 12:00:00 AM,,42
HA3 9PT,Yes,51.590621,-0.287118,518756,189364,TQ187893,1/1/1980 12:00:00 AM,,42
HA3 9PU,Yes,51.590391,-0.286752,518782,189339,TQ187893,1/1/1980 12:00:00 AM,,42
HA3 9PX,Yes,51.587773,-0.286634,518797,189048,TQ187890,1/1/1980 12:00:00 AM,,42
HA3 9PY,Yes,51.589907,-0.286265,518817,189286,TQ188892,1/1/1980 12:00:00 AM,,42
HA3 9PZ,Yes,51.590057,-0.285407,518876,189304,TQ188893,1/1/1980 12:00:00 AM,,43
HA3 9QA,Yes,51.589132,-0.284865,518916,189202,TQ189892,1/1/1980 12:00:00 AM,,44
HA3 9QB,Yes,51.589026,-0.286269,518819,189188,TQ188891,1/1/1980 12:00:00 AM,,43
HA3 9QD,Yes,51.588492,-0.284773,518924,189131,TQ189891,1/1/1980 12:00:00 AM,,43
HA3 9QE,Yes,51.587559,-0.28618,518829,189025,TQ188890,1/1/1980 12:00:00 AM,,43
HA3 9QH,No,51.586442,-0.28664,518800,188900,TQ188889,3/1/1988 12:00:00 AM,12/1/1990 12:00:00 AM,43
HA3 9QN,Yes,51.585983,-0.286586,518805,188849,TQ188888,1/1/1980 12:00:00 AM,,43
HA3 9QP,Yes,51.585642,-0.284794,518930,188814,TQ189888,1/1/1980 12:00:00 AM,,45
HA3 9QR,Yes,51.587038,-0.284972,518914,188969,TQ189889,1/1/1980 12:00:00 AM,,44
HA3 9QS,Yes,51.586708,-0.284537,518945,188933,TQ189889,1/1/1980 12:00:00 AM,,45
HA3 9QT,Yes,51.585838,-0.284079,518979,188837,TQ189888,1/1/1980 12:00:00 AM,,45
HA3 9QU,No,51.585501,-0.283789,519000,188800,TQ190888,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,46
HA3 9QW,Yes,51.5863,-0.286155,518834,188885,TQ188888,1/1/1980 12:00:00 AM,,43
HA3 9QX,Yes,51.585455,-0.28369,519007,188795,TQ190887,1/1/1980 12:00:00 AM,,46
HA3 9TU,Yes,51.587055,-0.298512,517976,188949,TQ179889,2/1/2007 12:00:00 AM,,42
HA3 9XN,No,51.588204,-0.293431,518325,189085,TQ183890,12/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,44
HA3 9XR,No,51.588204,-0.293431,518325,189085,TQ183890,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,44
HA3 9XS,No,51.588204,-0.293431,518325,189085,TQ183890,6/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,44
HA3 9XT,No,51.588043,-0.293451,518324,189067,TQ183890,6/1/1998 12:00:00 AM,1/1/2001 12:00:00 AM,44
HA3 9YA,No,51.588204,-0.293431,518325,189085,TQ183890,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,44
HA3 9YD,No,51.588204,-0.293431,518325,189085,TQ183890,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,44
HA3 9YE,No,51.588043,-0.293451,518324,189067,TQ183890,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,44
HA3 9YH,No,51.588204,-0.293431,518325,189085,TQ183890,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,44
HA3 9YQ,No,51.588204,-0.293431,518325,189085,TQ183890,12/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,44
HA5 4AL,Yes,51.619533,-0.366765,513167,192453,TQ131924,1/1/1980 12:00:00 AM,,93
HA5 4AS,Yes,51.615666,-0.36091,513582,192032,TQ135920,1/1/1980 12:00:00 AM,,95
HA7 1AA,Yes,51.605554,-0.302326,517664,191000,TQ176910,1/1/1980 12:00:00 AM,,65
HA7 1AB,Yes,51.60613,-0.302998,517616,191063,TQ176910,1/1/1980 12:00:00 AM,,64
HA7 1AD,Yes,51.605514,-0.301476,517723,190997,TQ177909,1/1/1980 12:00:00 AM,,64
HA7 1AE,Yes,51.604954,-0.305034,517478,190929,TQ174909,1/1/1980 12:00:00 AM,,67
HA7 1AF,Yes,51.60535,-0.305655,517434,190972,TQ174909,1/1/1980 12:00:00 AM,,66
HA7 1AG,Yes,51.603453,-0.305711,517435,190761,TQ174907,1/1/1980 12:00:00 AM,,64
HA7 1AH,Yes,51.606374,-0.29997,517825,191095,TQ178910,1/1/2005 12:00:00 AM,,63
HA7 1AJ,Yes,51.60669,-0.301331,517730,191128,TQ177911,6/1/1981 12:00:00 AM,,63
HA7 1AL,Yes,51.606415,-0.301615,517711,191097,TQ177910,6/1/1981 12:00:00 AM,,64
HA7 1AN,Yes,51.605014,-0.306057,517407,190934,TQ174909,1/1/1980 12:00:00 AM,,66
HA7 1AP,No,51.606383,-0.29997,517825,191096,TQ178910,1/1/1980 12:00:00 AM,6/1/2004 12:00:00 AM,63
HA7 1AQ,Yes,51.602519,-0.306396,517390,190656,TQ173906,1/1/1980 12:00:00 AM,,60
HA7 1AR,Yes,51.606224,-0.300842,517765,191077,TQ177910,1/1/1980 12:00:00 AM,,63
HA7 1AS,No,51.604647,-0.30184,517700,190900,TQ177909,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,66
HA7 1AT,Yes,51.596988,-0.294546,518225,190060,TQ182900,1/1/1980 12:00:00 AM,,54
HA7 1AU,No,51.605316,-0.298349,517940,190980,TQ179909,8/1/1993 12:00:00 AM,11/1/2000 12:00:00 AM,62
HA7 1AW,Yes,51.604545,-0.306566,517373,190881,TQ173908,1/1/1980 12:00:00 AM,,66
HA7 1AX,No,51.60396,-0.29723,518021,190831,TQ180908,4/1/1986 12:00:00 AM,7/1/2002 12:00:00 AM,61
HA7 1AY,No,51.605399,-0.297234,518017,190991,TQ180909,12/1/2000 12:00:00 AM,7/1/2002 12:00:00 AM,62
HA7 1AZ,No,51.606506,-0.297929,517966,191113,TQ179911,3/1/2004 12:00:00 AM,9/1/2006 12:00:00 AM,64
HA7 1BA,No,51.60007,-0.296235,518100,190400,TQ181904,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,67
HA7 1BB,No,51.60007,-0.296235,518100,190400,TQ181904,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,67
HA7 1BD,No,51.605421,-0.295659,518126,190996,TQ181909,1/1/1980 12:00:00 AM,7/1/2002 12:00:00 AM,62
HA7 1BE,No,51.600969,-0.296201,518100,190500,TQ181905,5/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,66
HA7 1BF,No,51.601888,-0.297611,518000,190600,TQ180906,1/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,62
HA7 1BG,Yes,51.602852,-0.295828,518121,190710,TQ181907,1/1/1980 12:00:00 AM,,60
HA7 1BH,No,51.601867,-0.296168,518100,190600,TQ181906,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,63
HA7 1BJ,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2001 12:00:00 AM,3/1/2002 12:00:00 AM,60
HA7 1BL,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2001 12:00:00 AM,5/1/2002 12:00:00 AM,60
