Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
SE13 7LU,No,51.45924,-0.013354,538116,175234,TQ381752,1/1/1980 12:00:00 AM,8/1/2001 12:00:00 AM,12
SE13 7LW,Yes,51.460335,-0.013753,538085,175355,TQ380753,2/1/2016 12:00:00 AM,,12
SE13 7NH,Yes,51.468526,-0.013153,538102,176267,TQ381762,1/1/1980 12:00:00 AM,,18
SE13 7NL,Yes,51.468824,-0.013226,538096,176300,TQ380763,1/1/1980 12:00:00 AM,,20
SE13 7NQ,Yes,51.46858,-0.013697,538064,176272,TQ380762,1/1/1980 12:00:00 AM,,17
SE13 7NY,No,51.45924,-0.013354,538116,175234,TQ381752,1/1/2007 12:00:00 AM,1/1/2008 12:00:00 AM,12
SE13 7NZ,Yes,51.460335,-0.013753,538085,175355,TQ380753,2/1/2016 12:00:00 AM,,12
SE13 7PA,Yes,51.465915,-0.011394,538232,175980,TQ382759,1/1/1980 12:00:00 AM,,13
SE13 7QD,Yes,51.472933,-0.021687,537496,176741,TQ374767,8/1/2002 12:00:00 AM,,7
SE13 7QE,Yes,51.472325,-0.021382,537519,176674,TQ375766,8/1/2002 12:00:00 AM,,6
SE13 7QF,Yes,51.472698,-0.021107,537537,176716,TQ375767,11/1/2002 12:00:00 AM,,7
SE13 7QG,Yes,51.472369,-0.02079,537560,176680,TQ375766,3/1/2003 12:00:00 AM,,6
SE13 7QQ,Yes,51.471912,-0.020349,537592,176630,TQ375766,1/1/2004 12:00:00 AM,,6
SE13 7QU,Yes,51.471688,-0.020416,537588,176605,TQ375766,9/1/2003 12:00:00 AM,,5
SE13 7RA,No,51.471693,-0.019624,537643,176607,TQ376766,12/1/2001 12:00:00 AM,3/1/2009 12:00:00 AM,6
SE13 7RB,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2001 12:00:00 AM,10/1/2003 12:00:00 AM,12
SE13 7RD,Yes,51.471935,-0.021183,537534,176631,TQ375766,11/1/2003 12:00:00 AM,,5
SE13 7RP,Yes,51.473122,-0.020613,537570,176764,TQ375767,8/1/2004 12:00:00 AM,,7
SE13 7RR,Yes,51.473024,-0.020186,537600,176754,TQ376767,10/1/2004 12:00:00 AM,,8
SE13 7RT,Yes,51.471706,-0.02092,537553,176606,TQ375766,9/1/2003 12:00:00 AM,,5
SE13 7RU,Yes,51.472649,-0.020346,537590,176712,TQ375767,9/1/2004 12:00:00 AM,,7
SE13 7RW,Yes,51.471556,-0.019501,537652,176592,TQ376765,4/1/2007 12:00:00 AM,,6
SE13 7RX,Yes,51.471857,-0.019732,537635,176625,TQ376766,9/1/2005 12:00:00 AM,,6
SE13 7RY,Yes,51.465726,-0.014008,538051,175954,TQ380759,1/1/1980 12:00:00 AM,,10
SE13 7RZ,Yes,51.464812,-0.014235,538038,175852,TQ380758,1/1/1980 12:00:00 AM,,8
SE13 7SA,No,51.465695,-0.014845,537993,175949,TQ379759,1/1/1980 12:00:00 AM,3/1/2010 12:00:00 AM,8
SE13 7SB,Yes,51.47337,-0.021481,537509,176790,TQ375767,1/1/2007 12:00:00 AM,,7
SE13 7SD,Yes,51.466604,-0.017037,537838,176046,TQ378760,1/1/1980 12:00:00 AM,,7
SE13 7SE,Yes,51.47366,-0.021627,537498,176822,TQ374768,11/1/2005 12:00:00 AM,,7
SE13 7SF,Yes,51.47337,-0.021481,537509,176790,TQ375767,10/1/2005 12:00:00 AM,,7
SE13 7SG,No,51.45924,-0.013354,538116,175234,TQ381752,4/1/2005 12:00:00 AM,5/1/2006 12:00:00 AM,12
SE13 7SH,No,51.465913,-0.016563,537873,175970,TQ378759,1/1/1980 12:00:00 AM,12/1/2010 12:00:00 AM,7
SE13 7SJ,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/1995 12:00:00 AM,9/1/2005 12:00:00 AM,12
SE13 7SL,Yes,51.465522,-0.016335,537890,175927,TQ378759,6/1/2016 12:00:00 AM,,7
SE13 7SN,Yes,51.465497,-0.018035,537772,175921,TQ377759,1/1/1980 12:00:00 AM,,10
SE13 7SP,Yes,51.46654,-0.018537,537734,176036,TQ377760,1/1/1980 12:00:00 AM,,10
SE13 7SQ,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2005 12:00:00 AM,5/1/2006 12:00:00 AM,12
SE13 7SR,Yes,51.466533,-0.019214,537687,176034,TQ376760,1/1/1980 12:00:00 AM,,12
SE13 7SS,Yes,51.466903,-0.019817,537644,176074,TQ376760,1/1/1980 12:00:00 AM,,13
SE13 7ST,Yes,51.467387,-0.020257,537612,176127,TQ376761,1/1/1980 12:00:00 AM,,14
SE13 7SU,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/1994 12:00:00 AM,7/1/2006 12:00:00 AM,12
SE13 7SW,Yes,51.466181,-0.019647,537658,175994,TQ376759,1/1/1980 12:00:00 AM,,15
SE13 7SX,Yes,51.467393,-0.0222,537477,176124,TQ374761,1/1/1980 12:00:00 AM,,20
SE13 7SY,Yes,51.467292,-0.021024,537559,176115,TQ375761,1/1/1980 12:00:00 AM,,16
SE13 7SZ,Yes,51.46701,-0.022404,537464,176081,TQ374760,1/1/1980 12:00:00 AM,,22
SE13 7TA,Yes,51.465843,-0.016134,537903,175963,TQ379759,10/1/2015 12:00:00 AM,,7
SE13 7TB,No,51.464476,-0.021995,537500,175800,TQ375758,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,27
SE13 7TD,Yes,51.465273,-0.019154,537695,175894,TQ376758,2/1/1990 12:00:00 AM,,16
SE13 7TE,No,51.464881,-0.012433,538163,175863,TQ381758,1/1/1980 12:00:00 AM,1/1/2008 12:00:00 AM,10
SE13 7TF,No,51.464348,-0.014947,537990,175799,TQ379757,1/1/1980 12:00:00 AM,1/1/2006 12:00:00 AM,8
SE13 7TG,Yes,51.46527,-0.018405,537747,175895,TQ377758,1/1/1980 12:00:00 AM,,12
SE13 7TH,Yes,51.465698,-0.019279,537685,175941,TQ376759,1/1/1980 12:00:00 AM,,15
SE13 7TJ,Yes,51.46551,-0.019834,537647,175919,TQ376759,1/1/1980 12:00:00 AM,,19
SE13 7TL,Yes,51.464351,-0.020475,537606,175789,TQ376757,1/1/1980 12:00:00 AM,,25
SE13 7TN,Yes,51.465409,-0.020271,537617,175907,TQ376759,1/1/1980 12:00:00 AM,,21
SE13 7TP,Yes,51.464515,-0.022728,537449,175803,TQ374758,1/1/1980 12:00:00 AM,,28
SE13 7TQ,No,51.465456,-0.018771,537721,175915,TQ377759,11/1/2003 12:00:00 AM,6/1/2004 12:00:00 AM,13
SE13 7TR,Yes,51.465778,-0.022947,537430,175943,TQ374759,1/1/1980 12:00:00 AM,,24
SE13 7TS,Yes,51.465941,-0.022494,537461,175962,TQ374759,1/1/1980 12:00:00 AM,,23
SE13 7TT,Yes,51.465673,-0.02203,537494,175933,TQ374759,1/1/1980 12:00:00 AM,,22
SE13 7TU,Yes,51.465156,-0.021808,537511,175876,TQ375758,1/1/1980 12:00:00 AM,,23
SE13 7TW,Yes,51.465336,-0.021253,537549,175897,TQ375758,1/1/1980 12:00:00 AM,,21
SE13 7TX,Yes,51.464815,-0.022902,537436,175836,TQ374758,1/1/1980 12:00:00 AM,,27
SE13 7TY,Yes,51.46375,-0.021581,537531,175720,TQ375757,1/1/1980 12:00:00 AM,,28
SE13 7TZ,Yes,51.464299,-0.02268,537453,175779,TQ374757,1/1/1980 12:00:00 AM,,29
SE13 7UA,Yes,51.463622,-0.02363,537389,175702,TQ373757,1/1/1980 12:00:00 AM,,34
SE13 7UB,Yes,51.463687,-0.023181,537420,175710,TQ374757,1/1/1980 12:00:00 AM,,32
SE13 7UD,Yes,51.463717,-0.022302,537481,175715,TQ374757,1/1/1980 12:00:00 AM,,30
SE13 7UE,No,51.45924,-0.013354,538116,175234,TQ381752,1/1/2007 12:00:00 AM,1/1/2007 12:00:00 AM,12
SE13 7UF,No,51.463442,-0.022558,537464,175684,TQ374756,5/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,31
SE13 7UG,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2004 12:00:00 AM,4/1/2009 12:00:00 AM,12
SE13 7UH,No,51.45924,-0.013354,538116,175234,TQ381752,10/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7UJ,No,51.458112,-0.015275,537986,175105,TQ379751,7/1/2003 12:00:00 AM,8/1/2004 12:00:00 AM,12
SE13 7UL,Yes,51.458112,-0.015275,537986,175105,TQ379751,1/1/1980 12:00:00 AM,,12
SE13 7UN,Yes,51.457521,-0.016452,537906,175037,TQ379750,1/1/1980 12:00:00 AM,,13
SE13 7UP,No,51.456599,-0.015628,537966,174936,TQ379749,6/1/2005 12:00:00 AM,7/1/2006 12:00:00 AM,14
SE13 7UQ,Yes,51.457494,-0.014884,538015,175037,TQ380750,1/1/1980 12:00:00 AM,,13
SE13 7UR,No,51.456121,-0.016124,537933,174882,TQ379748,1/1/1980 12:00:00 AM,2/1/2006 12:00:00 AM,15
SE13 7US,Yes,51.458153,-0.013977,538076,175112,TQ380751,5/1/2004 12:00:00 AM,,13
SE13 7UT,Yes,51.456758,-0.017608,537828,174950,TQ378749,1/1/1980 12:00:00 AM,,13
SE13 7UU,Yes,51.457296,-0.017009,537868,175011,TQ378750,1/1/1980 12:00:00 AM,,13
SE13 7UW,Yes,51.456478,-0.015418,537981,174923,TQ379749,1/1/1980 12:00:00 AM,,15
SE13 7UX,Yes,51.457493,-0.018555,537760,175030,TQ377750,1/1/1980 12:00:00 AM,,13
SE13 7UY,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7UZ,Yes,51.456424,-0.020199,537649,174908,TQ376749,1/1/1980 12:00:00 AM,,15
SE13 7WA,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/2002 12:00:00 AM,1/1/2006 12:00:00 AM,12
SE13 7WB,No,51.45924,-0.013354,538116,175234,TQ381752,8/1/2002 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7WD,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2008 12:00:00 AM,3/1/2015 12:00:00 AM,12
SE13 7WE,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2002 12:00:00 AM,11/1/2005 12:00:00 AM,12
SE13 7WF,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/2002 12:00:00 AM,7/1/2007 12:00:00 AM,12
SE13 7WG,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1998 12:00:00 AM,3/1/2006 12:00:00 AM,12
SE13 7WH,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7WJ,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2006 12:00:00 AM,3/1/2007 12:00:00 AM,12
SE13 7WL,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/2003 12:00:00 AM,1/1/2006 12:00:00 AM,12
SE13 7WN,No,51.45924,-0.013354,538116,175234,TQ381752,1/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,12
SE13 7WP,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2008 12:00:00 AM,8/1/2009 12:00:00 AM,12
SE13 7WQ,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2003 12:00:00 AM,9/1/2005 12:00:00 AM,12
SE13 7WR,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2003 12:00:00 AM,9/1/2005 12:00:00 AM,12
SE13 7WS,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/1998 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7WT,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2002 12:00:00 AM,6/1/2005 12:00:00 AM,12
SE13 7WU,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2003 12:00:00 AM,1/1/2014 12:00:00 AM,12
SE13 7WW,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1998 12:00:00 AM,1/1/2014 12:00:00 AM,12
SE13 7WX,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1997 12:00:00 AM,3/1/2006 12:00:00 AM,12
SE13 7WY,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1997 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7WZ,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2003 12:00:00 AM,4/1/2007 12:00:00 AM,12
SE13 7XA,Yes,51.455938,-0.019615,537691,174855,TQ376748,7/1/2002 12:00:00 AM,,14
SE13 7XB,Yes,51.456192,-0.019244,537716,174884,TQ377748,1/1/1980 12:00:00 AM,,14
SE13 7XD,Yes,51.454636,-0.020837,537610,174708,TQ376747,1/1/1980 12:00:00 AM,,15
SE13 7XE,Yes,51.452927,-0.021833,537546,174516,TQ375745,1/1/1980 12:00:00 AM,,13
SE13 7XF,Yes,51.452935,-0.022322,537512,174516,TQ375745,1/1/1980 12:00:00 AM,,14
SE13 7XG,Yes,51.454805,-0.021248,537581,174726,TQ375747,1/1/1980 12:00:00 AM,,15
SE13 7XH,Yes,51.456505,-0.019159,537721,174919,TQ377749,1/1/2003 12:00:00 AM,,14
SE13 7XJ,Yes,51.455949,-0.021328,537572,174853,TQ375748,1/1/1980 12:00:00 AM,,15
SE13 7XL,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2004 12:00:00 AM,1/1/2014 12:00:00 AM,12
SE13 7XN,No,51.45924,-0.013354,538116,175234,TQ381752,10/1/2002 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7XP,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2002 12:00:00 AM,3/1/2013 12:00:00 AM,12
SE13 7XQ,Yes,51.455964,-0.020104,537657,174857,TQ376748,3/1/1988 12:00:00 AM,,14
SE13 7XR,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1995 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7XS,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2003 12:00:00 AM,3/1/2006 12:00:00 AM,12
SE13 7XT,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2001 12:00:00 AM,10/1/2003 12:00:00 AM,12
SE13 7XU,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2001 12:00:00 AM,5/1/2004 12:00:00 AM,12
SE13 7XW,No,51.45924,-0.013354,538116,175234,TQ381752,8/1/2002 12:00:00 AM,6/1/2005 12:00:00 AM,12
SE13 7XX,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2004 12:00:00 AM,1/1/2006 12:00:00 AM,12
SE13 7XY,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2001 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7XZ,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2001 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7YA,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2002 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7YB,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2002 12:00:00 AM,12/1/2002 12:00:00 AM,12
SE13 7YD,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2003 12:00:00 AM,7/1/2005 12:00:00 AM,12
SE13 7YE,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2001 12:00:00 AM,7/1/2010 12:00:00 AM,12
SE13 7YF,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2001 12:00:00 AM,4/1/2007 12:00:00 AM,12
SE13 7YG,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2001 12:00:00 AM,6/1/2004 12:00:00 AM,12
SE13 7YH,No,51.45924,-0.013354,538116,175234,TQ381752,10/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7YJ,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2000 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7YL,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2008 12:00:00 AM,8/1/2009 12:00:00 AM,12
SE13 7YN,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2000 12:00:00 AM,4/1/2006 12:00:00 AM,12
SE13 7YP,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2004 12:00:00 AM,1/1/2006 12:00:00 AM,12
SE13 7YQ,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2000 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7YR,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7YS,No,51.45924,-0.013354,538116,175234,TQ381752,10/1/2003 12:00:00 AM,4/1/2006 12:00:00 AM,12
SE13 7YT,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2004 12:00:00 AM,3/1/2012 12:00:00 AM,12
SE13 7YU,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1999 12:00:00 AM,9/1/2001 12:00:00 AM,12
SE13 7YW,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2005 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7YX,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1999 12:00:00 AM,3/1/2006 12:00:00 AM,12
SE13 7YY,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1999 12:00:00 AM,12/1/2001 12:00:00 AM,12
SE13 7YZ,No,51.45924,-0.013354,538116,175234,TQ381752,1/1/2003 12:00:00 AM,1/1/2008 12:00:00 AM,12
SE13 7ZA,No,51.45924,-0.013354,538116,175234,TQ381752,4/1/2006 12:00:00 AM,5/1/2009 12:00:00 AM,12
SE13 7ZB,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2002 12:00:00 AM,5/1/2003 12:00:00 AM,12
SE13 7ZD,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2004 12:00:00 AM,9/1/2005 12:00:00 AM,12
SE13 7ZE,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/1996 12:00:00 AM,4/1/2014 12:00:00 AM,12
SE13 7ZF,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2002 12:00:00 AM,10/1/2003 12:00:00 AM,12
SE13 7ZG,No,51.45924,-0.013354,538116,175234,TQ381752,4/1/2005 12:00:00 AM,3/1/2006 12:00:00 AM,12
SE13 7ZH,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2006 12:00:00 AM,4/1/2008 12:00:00 AM,12
SE13 7ZJ,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1996 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7ZL,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1996 12:00:00 AM,4/1/2009 12:00:00 AM,12
SE13 7ZN,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1996 12:00:00 AM,3/1/2006 12:00:00 AM,12
SE13 7ZP,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2005 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7ZQ,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/1997 12:00:00 AM,3/1/2006 12:00:00 AM,12
SE13 7ZR,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2005 12:00:00 AM,1/1/2007 12:00:00 AM,12
SE13 7ZS,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2006 12:00:00 AM,3/1/2007 12:00:00 AM,12
SE13 7ZT,No,51.463605,-0.017311,537828,175712,TQ378757,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,13
SE13 7ZU,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/1997 12:00:00 AM,6/1/2008 12:00:00 AM,12
SE13 7ZW,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2007 12:00:00 AM,2/1/2012 12:00:00 AM,12
SE13 7ZZ,No,51.463605,-0.017311,537828,175712,TQ378757,12/1/1997 12:00:00 AM,6/1/1999 12:00:00 AM,13
SE13 9AD,No,51.45924,-0.013354,538116,175234,TQ381752,8/1/2008 12:00:00 AM,1/1/2014 12:00:00 AM,12
SE13 9AN,No,51.45924,-0.013354,538116,175234,TQ381752,1/1/2009 12:00:00 AM,8/1/2013 12:00:00 AM,12
SE13 9AS,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2010 12:00:00 AM,1/1/2014 12:00:00 AM,12
SE13 9AT,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2009 12:00:00 AM,1/1/2014 12:00:00 AM,12
SE13 9AU,No,51.45924,-0.013354,538116,175234,TQ381752,4/1/2009 12:00:00 AM,11/1/2014 12:00:00 AM,12
SE13 9AW,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2014 12:00:00 AM,4/1/2016 12:00:00 AM,12
SE13 9BA,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2009 12:00:00 AM,10/1/2011 12:00:00 AM,12
SE13 9BB,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2009 12:00:00 AM,10/1/2011 12:00:00 AM,12
SE13 9BJ,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2010 12:00:00 AM,10/1/2011 12:00:00 AM,12
SE13 9BL,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2010 12:00:00 AM,10/1/2011 12:00:00 AM,12
SE13 9BP,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2011 12:00:00 AM,9/1/2011 12:00:00 AM,12
SE13 9BQ,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2011 12:00:00 AM,4/1/2012 12:00:00 AM,12
SE13 9BR,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2011 12:00:00 AM,1/1/2014 12:00:00 AM,12
SE13 9BS,Yes,51.45924,-0.013354,538116,175234,TQ381752,4/1/2015 12:00:00 AM,,12
SE13 9BT,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2011 12:00:00 AM,7/1/2012 12:00:00 AM,12
SE13 9BU,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2011 12:00:00 AM,6/1/2015 12:00:00 AM,12
SE13 9BW,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2011 12:00:00 AM,10/1/2013 12:00:00 AM,12
SE13 9BY,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2011 12:00:00 AM,10/1/2012 12:00:00 AM,12
SE13 9BZ,No,51.45924,-0.013354,538116,175234,TQ381752,2/1/2012 12:00:00 AM,2/1/2013 12:00:00 AM,12
SE13 9DA,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/2012 12:00:00 AM,8/1/2014 12:00:00 AM,12
SE13 9DB,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/2012 12:00:00 AM,2/1/2013 12:00:00 AM,12
SE13 9DD,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2012 12:00:00 AM,1/1/2016 12:00:00 AM,12
SE13 9DE,No,51.45924,-0.013354,538116,175234,TQ381752,3/1/2013 12:00:00 AM,4/1/2015 12:00:00 AM,12
SE13 9DF,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/2013 12:00:00 AM,1/1/2016 12:00:00 AM,12
SE13 9DH,No,51.45924,-0.013354,538116,175234,TQ381752,9/1/2015 12:00:00 AM,10/1/2016 12:00:00 AM,12
SE13 9DJ,No,51.45924,-0.013354,538116,175234,TQ381752,4/1/2014 12:00:00 AM,11/1/2014 12:00:00 AM,12
SE13 9DL,No,51.45924,-0.013354,538116,175234,TQ381752,1/1/2015 12:00:00 AM,2/1/2016 12:00:00 AM,12
SE13 9DN,Yes,51.45924,-0.013354,538116,175234,TQ381752,9/1/2014 12:00:00 AM,,12
SE13 9DP,No,51.45924,-0.013354,538116,175234,TQ381752,10/1/2014 12:00:00 AM,5/1/2015 12:00:00 AM,12
SE13 9DQ,No,51.45924,-0.013354,538116,175234,TQ381752,12/1/2014 12:00:00 AM,12/1/2015 12:00:00 AM,12
SE13 9DR,No,51.45924,-0.013354,538116,175234,TQ381752,5/1/2015 12:00:00 AM,6/1/2016 12:00:00 AM,12
SE13 9DS,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2015 12:00:00 AM,1/1/2016 12:00:00 AM,12
SE13 9DT,No,51.45924,-0.013354,538116,175234,TQ381752,6/1/2015 12:00:00 AM,2/1/2016 12:00:00 AM,12
SE13 9DU,No,51.45924,-0.013354,538116,175234,TQ381752,7/1/2015 12:00:00 AM,8/1/2016 12:00:00 AM,12
SE13 9DW,No,51.45924,-0.013354,538116,175234,TQ381752,8/1/2015 12:00:00 AM,3/1/2016 12:00:00 AM,12
SE13 9DX,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2015 12:00:00 AM,6/1/2016 12:00:00 AM,12
SE13 9DY,Yes,51.45924,-0.013354,538116,175234,TQ381752,7/1/2016 12:00:00 AM,,12
SE13 9DZ,Yes,51.45924,-0.013354,538116,175234,TQ381752,3/1/2016 12:00:00 AM,,12
SE13 9EA,Yes,51.45924,-0.013354,538116,175234,TQ381752,4/1/2016 12:00:00 AM,,12
SE13 9EB,Yes,51.45924,-0.013354,538116,175234,TQ381752,7/1/2016 12:00:00 AM,,12
SE13 9ED,Yes,51.45924,-0.013354,538116,175234,TQ381752,10/1/2016 12:00:00 AM,,12
SE13 9EE,No,51.45924,-0.013354,538116,175234,TQ381752,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12
SE13 9EF,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,11
SE13 9EG,Yes,51.45924,-0.013354,538116,175234,TQ381752,3/1/2017 12:00:00 AM,,
SE13 9EH,Yes,51.45924,-0.013354,538116,175234,TQ381752,5/1/2017 12:00:00 AM,,
SE13 9EJ,Yes,51.45924,-0.013354,538116,175234,TQ381752,5/1/2017 12:00:00 AM,,
SE13 9GD,No,51.45924,-0.013354,538116,175234,TQ381752,11/1/2013 12:00:00 AM,6/1/2014 12:00:00 AM,12
SE14 5AA,Yes,51.474867,-0.046933,535737,176909,TQ357769,1/1/1980 12:00:00 AM,,8
SE14 5AB,No,51.476905,-0.051037,535446,177128,TQ354771,2/1/2003 12:00:00 AM,3/1/2005 12:00:00 AM,6
SE14 5AD,Yes,51.474085,-0.045325,535851,176825,TQ358768,1/1/1980 12:00:00 AM,,9
SE14 5AE,Yes,51.4747,-0.048265,535645,176888,TQ356768,2/1/2006 12:00:00 AM,,6
SE14 5AF,Yes,51.47437,-0.050007,535525,176848,TQ355768,5/1/2006 12:00:00 AM,,8
SE14 5AG,No,51.475294,-0.047203,535717,176956,TQ357769,9/1/1991 12:00:00 AM,6/1/1998 12:00:00 AM,7
SE14 5AH,Yes,51.474559,-0.046774,535749,176875,TQ357768,8/1/2008 12:00:00 AM,,8
SE14 5AJ,No,51.474645,-0.045517,535836,176887,TQ358768,6/1/2001 12:00:00 AM,9/1/2003 12:00:00 AM,8
SE14 5AL,No,51.474843,-0.050347,535500,176900,TQ355769,2/1/1990 12:00:00 AM,5/1/1994 12:00:00 AM,8
SE14 5AN,No,51.474645,-0.045517,535836,176887,TQ358768,12/1/2001 12:00:00 AM,1/1/2006 12:00:00 AM,8
SE14 5AP,Yes,51.478992,-0.051078,535437,177360,TQ354773,1/1/2007 12:00:00 AM,,4
SE14 5AQ,Yes,51.475078,-0.045542,535833,176935,TQ358769,10/1/2008 12:00:00 AM,,7
SE14 5AR,Yes,51.475157,-0.047094,535725,176941,TQ357769,9/1/2009 12:00:00 AM,,7
SE14 5AS,Yes,51.475383,-0.048193,535648,176964,TQ356769,1/1/1980 12:00:00 AM,,6
SE14 5AT,No,51.475332,-0.048944,535596,176957,TQ355769,1/1/1980 12:00:00 AM,3/1/2008 12:00:00 AM,6
