Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households
HA0 1AL,Yes,51.547777,-0.312886,517081,184558,TQ170845,1/1/1980 12:00:00 AM,,51,6,3
HA0 1AX,Yes,51.548672,-0.312593,517099,184658,TQ170846,1/1/1980 12:00:00 AM,,54,13,5
HA0 1AY,No,51.548329,-0.312447,517110,184620,TQ171846,6/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,53,,
HA0 1AZ,No,51.539868,-0.305694,517600,183690,TQ176836,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,31,,
HA0 1BS,Yes,51.540334,-0.306787,517523,183740,TQ175837,12/1/1996 12:00:00 AM,,31,125,57
HA0 1BT,Yes,51.540801,-0.30677,517523,183792,TQ175837,12/1/1996 12:00:00 AM,,31,143,73
HA0 1BU,Yes,51.539985,-0.30569,517600,183703,TQ175837,12/1/1996 12:00:00 AM,,31,59,29
HA0 1BW,Yes,51.538131,-0.306191,517570,183496,TQ175834,1/1/1980 12:00:00 AM,,31,115,29
HA0 1DD,Yes,51.535487,-0.306189,517577,183202,TQ175832,1/1/1980 12:00:00 AM,,27,113,36
HA0 1DE,Yes,51.536768,-0.306444,517556,183344,TQ175833,1/1/1980 12:00:00 AM,,29,18,4
HA0 1DF,Yes,51.535915,-0.307773,517466,183247,TQ174832,1/1/1980 12:00:00 AM,,28,90,26
HA0 1DG,Yes,51.53567,-0.308258,517433,183219,TQ174832,1/1/1980 12:00:00 AM,,28,44,11
HA0 1DH,Yes,51.534595,-0.307274,517504,183101,TQ175831,1/1/1980 12:00:00 AM,,28,24,9
HA0 1DJ,Yes,51.534667,-0.306666,517546,183110,TQ175831,1/1/1980 12:00:00 AM,,27,9,4
HA0 1DL,Yes,51.534221,-0.308168,517443,183058,TQ174830,1/1/1980 12:00:00 AM,,26,80,23
HA0 1DN,Yes,51.534488,-0.308634,517410,183087,TQ174830,1/1/1980 12:00:00 AM,,28,79,22
HA0 1DP,Yes,51.535129,-0.309374,517357,183157,TQ173831,1/1/1980 12:00:00 AM,,29,71,18
HA0 1DQ,Yes,51.536911,-0.30765,517472,183358,TQ174833,1/1/1980 12:00:00 AM,,29,97,25
HA0 1DR,Yes,51.535721,-0.306829,517532,183227,TQ175832,1/1/1980 12:00:00 AM,,27,96,27
HA0 1DS,Yes,51.535844,-0.307257,517502,183240,TQ175832,1/1/1980 12:00:00 AM,,27,77,19
HA0 1DT,Yes,51.533831,-0.308543,517418,183014,TQ174830,1/1/1980 12:00:00 AM,,26,51,17
HA0 1DU,Yes,51.533622,-0.30904,517384,182990,TQ173829,1/1/1980 12:00:00 AM,,27,58,21
HA0 1DW,Yes,51.534838,-0.309183,517371,183125,TQ173831,1/1/1980 12:00:00 AM,,29,62,21
HA0 1FU,Yes,51.533699,-0.308049,517453,183000,TQ174830,1/1/2018 12:00:00 AM,,25,,
HA2 8BA,Yes,51.554303,-0.365424,513422,185201,TQ134852,10/1/2003 12:00:00 AM,,58,40,21
UB1 2FJ,Yes,51.532056,-0.373805,512896,182714,TQ128827,8/1/2008 12:00:00 AM,,34,,
UB1 2GU,Yes,51.53102,-0.37041,513134,182604,TQ131826,9/1/2007 12:00:00 AM,,36,,
UB1 2HG,Yes,51.530739,-0.367076,513366,182578,TQ133825,1/1/1980 12:00:00 AM,,38,85,46
UB1 2HS,Yes,51.529479,-0.366962,513377,182438,TQ133824,1/1/1980 12:00:00 AM,,43,77,25
UB1 2HT,Yes,51.530954,-0.366347,513416,182603,TQ134826,1/1/1980 12:00:00 AM,,38,73,24
UB1 2NP,Yes,51.53043,-0.37196,513028,182536,TQ130825,1/1/1980 12:00:00 AM,,33,98,30
UB1 2NS,No,51.53043,-0.37196,513028,182536,TQ130825,9/1/1981 12:00:00 AM,1/1/2016 12:00:00 AM,33,3,1
UB1 2NT,No,51.530112,-0.372375,513000,182500,TQ129824,2/1/1990 12:00:00 AM,12/1/1990 12:00:00 AM,33,,
UB1 2NU,No,51.530761,-0.371847,513035,182573,TQ130825,1/1/1980 12:00:00 AM,10/1/2003 12:00:00 AM,34,,
UB1 2NW,Yes,51.529456,-0.372413,512999,182427,TQ129824,1/1/1980 12:00:00 AM,,33,37,12
UB1 2NX,No,51.531342,-0.371624,513049,182638,TQ130826,6/1/2002 12:00:00 AM,10/1/2003 12:00:00 AM,34,,
UB1 2NY,Yes,51.531915,-0.371402,513063,182702,TQ130827,1/1/1980 12:00:00 AM,,34,148,56
UB1 2QD,Yes,51.529366,-0.373093,512952,182416,TQ129824,1/1/1980 12:00:00 AM,,33,90,38
UB1 2QG,Yes,51.530512,-0.372692,512977,182544,TQ129825,1/1/1980 12:00:00 AM,,33,15,5
UB1 2QL,Yes,51.531094,-0.373176,512942,182608,TQ129826,1/1/1980 12:00:00 AM,,34,64,18
UB1 2QN,Yes,51.531891,-0.372917,512958,182697,TQ129826,1/1/1980 12:00:00 AM,,34,79,18
UB1 2QP,No,51.532565,-0.374234,512865,182770,TQ128827,8/1/1992 12:00:00 AM,9/1/2006 12:00:00 AM,33,,
UB1 2QQ,Yes,51.531425,-0.372386,512996,182646,TQ129826,1/1/1980 12:00:00 AM,,34,71,30
UB1 2QR,Yes,51.529779,-0.37367,512911,182461,TQ129824,1/1/1980 12:00:00 AM,,33,81,26
UB1 2QS,No,51.532565,-0.374234,512865,182770,TQ128827,6/1/1997 12:00:00 AM,9/1/2006 12:00:00 AM,33,,
UB1 2QU,No,51.532565,-0.374234,512865,182770,TQ128827,1/1/1980 12:00:00 AM,9/1/2006 12:00:00 AM,33,,
UB1 2QW,Yes,51.530807,-0.373864,512895,182575,TQ128825,1/1/1980 12:00:00 AM,,33,254,32
UB1 2QX,No,51.532565,-0.374234,512865,182770,TQ128827,1/1/1980 12:00:00 AM,9/1/2006 12:00:00 AM,33,,
UB1 2QZ,No,51.532565,-0.374234,512865,182770,TQ128827,1/1/2004 12:00:00 AM,1/1/2004 12:00:00 AM,33,,
UB1 2XU,Yes,51.53068,-0.374445,512855,182560,TQ128825,5/1/1994 12:00:00 AM,,34,78,30
UB1 2XZ,No,51.530889,-0.375274,512797,182582,TQ127825,2/1/2003 12:00:00 AM,1/1/2004 12:00:00 AM,33,,
UB1 2YD,Yes,51.530047,-0.374814,512831,182489,TQ128824,3/1/1988 12:00:00 AM,,33,30,12
UB1 2YE,Yes,51.529866,-0.375411,512790,182468,TQ127824,3/1/1988 12:00:00 AM,,33,24,9
UB1 2YF,Yes,51.530166,-0.375523,512781,182501,TQ127825,3/1/1988 12:00:00 AM,,33,29,12
UB1 2YG,Yes,51.53037,-0.375465,512785,182524,TQ127825,3/1/1988 12:00:00 AM,,33,38,16
UB1 2YP,Yes,51.531256,-0.374482,512851,182624,TQ128826,7/1/1990 12:00:00 AM,,33,84,42
UB1 2YQ,Yes,51.530347,-0.375106,512810,182522,TQ128825,3/1/1988 12:00:00 AM,,33,55,23
UB1 2YT,No,51.531256,-0.374482,512851,182624,TQ128826,5/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,33,,
UB5 4AA,Yes,51.548212,-0.368441,513228,184519,TQ132845,1/1/1980 12:00:00 AM,,41,,
UB5 4AB,Yes,51.549112,-0.369735,513136,184617,TQ131846,8/1/2010 12:00:00 AM,,43,,
UB5 4AD,Yes,51.550819,-0.371593,513003,184804,TQ130848,1/1/1980 12:00:00 AM,,46,31,10
UB5 4AE,Yes,51.551761,-0.371458,513010,184909,TQ130849,1/1/1980 12:00:00 AM,,48,39,14
UB5 4AF,Yes,51.552504,-0.371879,512979,184991,TQ129849,1/1/1980 12:00:00 AM,,50,52,24
UB5 4AG,Yes,51.553362,-0.372122,512960,185086,TQ129850,1/1/1980 12:00:00 AM,,53,57,23
UB5 4AH,Yes,51.552387,-0.372489,512937,184977,TQ129849,1/1/1980 12:00:00 AM,,49,50,13
UB5 4AJ,Yes,51.553772,-0.372526,512931,185131,TQ129851,1/1/1980 12:00:00 AM,,53,23,8
UB5 4AL,Yes,51.551336,-0.369944,513116,184864,TQ131848,1/1/1980 12:00:00 AM,,47,21,8
UB5 4AN,No,51.550894,-0.369268,513164,184816,TQ131848,1/1/1980 12:00:00 AM,10/1/2009 12:00:00 AM,47,,
UB5 4AP,Yes,51.551646,-0.36901,513180,184900,TQ131848,1/1/1980 12:00:00 AM,,48,60,25
UB5 4AQ,Yes,51.551433,-0.372407,512945,184871,TQ129848,1/1/1980 12:00:00 AM,,46,17,5
UB5 4AR,Yes,51.550916,-0.368228,513236,184820,TQ132848,1/1/1980 12:00:00 AM,,48,33,24
UB5 4AS,Yes,51.551784,-0.373779,512849,184908,TQ128849,1/1/1980 12:00:00 AM,,47,69,23
UB5 4AT,Yes,51.552656,-0.375061,512758,185003,TQ127850,1/1/1980 12:00:00 AM,,49,31,11
UB5 4AU,Yes,51.552838,-0.368693,513199,185033,TQ131850,2/1/2004 12:00:00 AM,,51,68,20
UB5 4AW,Yes,51.551355,-0.370665,513066,184865,TQ130848,1/1/1980 12:00:00 AM,,47,19,9
UB5 4AX,Yes,51.552003,-0.368795,513194,184940,TQ131849,2/1/2004 12:00:00 AM,,49,44,12
UB5 4AZ,No,51.552641,-0.375898,512700,185000,TQ127849,1/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,49,,
UB5 4BA,No,51.546772,-0.370915,513060,184355,TQ130843,1/1/1995 12:00:00 AM,11/1/2006 12:00:00 AM,42,,
UB5 4BF,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/2001 12:00:00 AM,4/1/2008 12:00:00 AM,42,,
UB5 4BH,Yes,51.553183,-0.374133,512821,185063,TQ128850,1/1/1980 12:00:00 AM,,50,32,13
UB5 4BJ,Yes,51.552653,-0.373503,512866,185005,TQ128850,1/1/1980 12:00:00 AM,,49,31,13
UB5 4BZ,Yes,51.553754,-0.371228,513021,185131,TQ130851,1/1/1980 12:00:00 AM,,55,107,36
UB5 4DA,Yes,51.554087,-0.369961,513108,185170,TQ131851,1/1/1980 12:00:00 AM,,55,109,38
UB5 4DB,Yes,51.554398,-0.368392,513216,185207,TQ132852,1/1/1980 12:00:00 AM,,56,113,42
UB5 4DE,Yes,51.553425,-0.373418,512870,185091,TQ128850,10/1/1985 12:00:00 AM,,51,128,45
UB5 4DF,Yes,51.55067,-0.371208,513030,184788,TQ130847,2/1/1990 12:00:00 AM,,45,7,6
UB5 4DG,Yes,51.549868,-0.367242,513307,184705,TQ133847,1/1/1980 12:00:00 AM,,45,38,12
UB5 4DH,Yes,51.549599,-0.369877,513125,184671,TQ131846,1/1/1980 12:00:00 AM,,44,57,18
UB5 4DJ,Yes,51.55046,-0.370985,513046,184765,TQ130847,1/1/1980 12:00:00 AM,,45,67,22
UB5 4DL,Yes,51.550789,-0.370094,513107,184803,TQ131848,1/1/1980 12:00:00 AM,,46,21,6
UB5 4DN,Yes,51.550409,-0.369285,513164,184762,TQ131847,1/1/1980 12:00:00 AM,,46,70,22
UB5 4DP,Yes,51.550606,-0.367922,513258,184786,TQ132847,1/1/1980 12:00:00 AM,,47,62,20
UB5 4DQ,Yes,51.549854,-0.368165,513243,184702,TQ132847,1/1/1980 12:00:00 AM,,45,62,20
UB5 4DR,Yes,51.550939,-0.366006,513390,184826,TQ133848,1/1/1980 12:00:00 AM,,47,38,12
UB5 4DS,Yes,51.550976,-0.365399,513432,184831,TQ134848,1/1/1980 12:00:00 AM,,47,58,24
UB5 4DU,Yes,51.551256,-0.364207,513514,184864,TQ135848,1/1/1980 12:00:00 AM,,47,58,24
UB5 4DW,Yes,51.550086,-0.369989,513116,184725,TQ131847,1/1/1980 12:00:00 AM,,45,29,12
UB5 4DX,Yes,51.551644,-0.367582,513279,184902,TQ132849,1/1/1980 12:00:00 AM,,49,32,11
UB5 4DY,Yes,51.551642,-0.366097,513382,184904,TQ133849,1/1/1980 12:00:00 AM,,49,46,13
UB5 4DZ,Yes,51.551972,-0.364599,513485,184943,TQ134849,1/1/1980 12:00:00 AM,,49,57,18
UB5 4EA,Yes,51.552551,-0.363612,513552,185009,TQ135850,1/1/1980 12:00:00 AM,,52,38,14
UB5 4EB,Yes,51.553057,-0.362512,513627,185067,TQ136850,1/1/1980 12:00:00 AM,,54,41,14
UB5 4ED,Yes,51.552,-0.362737,513614,184949,TQ136849,1/1/1980 12:00:00 AM,,50,54,23
UB5 4EE,Yes,51.552629,-0.362123,513655,185020,TQ136850,1/1/1980 12:00:00 AM,,52,92,24
UB5 4EF,Yes,51.55258,-0.364375,513499,185011,TQ134850,1/1/1980 12:00:00 AM,,51,49,18
UB5 4EG,Yes,51.552062,-0.365937,513392,184951,TQ133849,1/1/1980 12:00:00 AM,,50,43,17
UB5 4EH,Yes,51.552812,-0.367468,513284,185032,TQ132850,1/1/1980 12:00:00 AM,,51,69,23
UB5 4EJ,Yes,51.552336,-0.361067,513729,184989,TQ137849,1/1/1980 12:00:00 AM,,50,28,8
UB5 4EL,Yes,51.551161,-0.36708,513315,184849,TQ133848,7/1/1986 12:00:00 AM,,49,38,33
UB5 4EN,Yes,51.554651,-0.367143,513302,185237,TQ133852,1/1/1980 12:00:00 AM,,57,104,46
UB5 4EP,Yes,51.554303,-0.365424,513422,185201,TQ134852,1/1/1980 12:00:00 AM,,58,103,47
UB5 4EQ,Yes,51.552219,-0.367518,513282,184966,TQ132849,1/1/1980 12:00:00 AM,,50,71,21
UB5 4ER,Yes,51.554097,-0.365504,513417,185178,TQ134851,1/1/1980 12:00:00 AM,,58,69,34
UB5 4ES,Yes,51.554939,-0.365906,513387,185271,TQ133852,1/1/1980 12:00:00 AM,,57,59,20
UB5 4ET,Yes,51.55475,-0.365206,513436,185251,TQ134852,1/1/1980 12:00:00 AM,,58,55,20
UB5 4EU,Yes,51.554413,-0.364266,513502,185215,TQ135852,1/1/1980 12:00:00 AM,,58,57,19
UB5 4EW,Yes,51.554567,-0.366295,513361,185229,TQ133852,1/1/1980 12:00:00 AM,,57,87,38
UB5 4EX,Yes,51.554154,-0.363742,513539,185187,TQ135851,1/1/1980 12:00:00 AM,,57,58,20
UB5 4EY,Yes,51.553911,-0.363102,513584,185161,TQ135851,1/1/1980 12:00:00 AM,,57,48,20
UB5 4EZ,Yes,51.553695,-0.362446,513630,185138,TQ136851,1/1/1980 12:00:00 AM,,56,58,19
UB5 4FA,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/2001 12:00:00 AM,5/1/2002 12:00:00 AM,42,,
UB5 4FB,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/2001 12:00:00 AM,7/1/2002 12:00:00 AM,42,,
UB5 4FD,Yes,51.556647,-0.361316,513701,185468,TQ137854,1/1/2008 12:00:00 AM,,54,75,14
UB5 4FE,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/2001 12:00:00 AM,11/1/2006 12:00:00 AM,42,,
UB5 4FF,Yes,51.553701,-0.378385,512525,185114,TQ125851,2/1/2009 12:00:00 AM,,44,22,10
UB5 4FG,Yes,51.550886,-0.369326,513160,184815,TQ131848,6/1/2009 12:00:00 AM,,47,115,40
UB5 4FH,Yes,51.549115,-0.369916,513123,184617,TQ131846,8/1/2011 12:00:00 AM,,43,,
UB5 4FJ,Yes,51.54936,-0.370823,513060,184643,TQ130846,8/1/2011 12:00:00 AM,,42,,
UB5 4FL,Yes,51.553613,-0.3708,513051,185116,TQ130851,6/1/2012 12:00:00 AM,,54,,
UB5 4FN,Yes,51.549668,-0.37154,513009,184676,TQ130846,11/1/2014 12:00:00 AM,,44,,
UB5 4FP,Yes,51.549899,-0.371936,512981,184701,TQ129847,11/1/2014 12:00:00 AM,,43,,
UB5 4FQ,Yes,51.554397,-0.367563,513273,185208,TQ132852,10/1/2017 12:00:00 AM,,57,,
UB5 4GZ,Yes,51.558432,-0.346263,514740,185690,TQ147856,12/1/2002 12:00:00 AM,,65,49,14
UB5 4HA,Yes,51.553803,-0.363755,513539,185148,TQ135851,1/1/1980 12:00:00 AM,,56,55,17
UB5 4HB,Yes,51.553249,-0.362029,513660,185089,TQ136850,1/1/1980 12:00:00 AM,,54,8,5
UB5 4HD,Yes,51.553903,-0.361227,513714,185163,TQ137851,1/1/1980 12:00:00 AM,,56,71,32
UB5 4HE,Yes,51.552036,-0.366659,513342,184947,TQ133849,1/1/1980 12:00:00 AM,,50,26,9
UB5 4HF,Yes,51.55285,-0.365722,513405,185039,TQ134850,1/1/1980 12:00:00 AM,,52,100,34
UB5 4HG,Yes,51.553265,-0.363832,513535,185088,TQ135850,1/1/1980 12:00:00 AM,,55,76,22
UB5 4HH,Yes,51.554684,-0.363737,513538,185246,TQ135852,1/1/1980 12:00:00 AM,,58,100,47
UB5 4HJ,No,51.552561,-0.370131,513100,185000,TQ131849,8/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,50,,
UB5 4HL,No,51.549905,-0.373111,512900,184700,TQ128846,1/1/1993 12:00:00 AM,1/1/1995 12:00:00 AM,44,,
UB5 4HN,Yes,51.549918,-0.372764,512924,184702,TQ129847,1/1/1980 12:00:00 AM,,44,17,8
UB5 4HP,Yes,51.551694,-0.375066,512760,184896,TQ127848,1/1/1980 12:00:00 AM,,48,,
UB5 4HQ,Yes,51.555437,-0.364201,513504,185329,TQ135853,1/1/1980 12:00:00 AM,,56,90,38
UB5 4HR,No,51.552514,-0.361608,513691,185008,TQ136850,7/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,51,,
UB5 4HS,Yes,51.553786,-0.377386,512594,185125,TQ125851,1/1/1980 12:00:00 AM,,46,31,11
UB5 4HT,Yes,51.553997,-0.378345,512527,185147,TQ125851,1/1/1980 12:00:00 AM,,44,41,24
UB5 4HW,No,51.552716,-0.376112,512685,185008,TQ126850,1/1/1980 12:00:00 AM,7/1/2013 12:00:00 AM,49,,
UB5 4HX,Yes,51.546386,-0.372876,512925,184309,TQ129843,1/1/1980 12:00:00 AM,,44,13,8
UB5 4HY,Yes,51.55313,-0.378073,512548,185051,TQ125850,1/1/1980 12:00:00 AM,,46,36,11
UB5 4HZ,Yes,51.552801,-0.379671,512438,185012,TQ124850,1/1/1980 12:00:00 AM,,44,98,41
UB5 4JA,Yes,51.553117,-0.379747,512432,185047,TQ124850,1/1/1980 12:00:00 AM,,43,176,61
UB5 4JB,Yes,51.552306,-0.38093,512352,184955,TQ123849,1/1/1980 12:00:00 AM,,43,124,36
UB5 4JD,Yes,51.55253,-0.377618,512581,184985,TQ125849,1/1/1980 12:00:00 AM,,47,113,40
UB5 4JE,Yes,51.552034,-0.379497,512452,184927,TQ124849,1/1/1980 12:00:00 AM,,45,50,17
UB5 4JF,Yes,51.551439,-0.378047,512554,184863,TQ125848,1/1/1980 12:00:00 AM,,47,120,43
UB5 4JG,No,51.550883,-0.378845,512500,184800,TQ125847,4/1/1987 12:00:00 AM,12/1/1992 12:00:00 AM,46,,
UB5 4JH,Yes,51.553108,-0.355803,514092,185083,TQ140850,1/1/1980 12:00:00 AM,,50,24,16
UB5 4JJ,Yes,51.552849,-0.357226,513994,185052,TQ139850,1/1/1980 12:00:00 AM,,50,48,15
UB5 4JL,Yes,51.552026,-0.358828,513885,184958,TQ138849,1/1/1980 12:00:00 AM,,48,97,30
UB5 4JN,Yes,51.552595,-0.359009,513871,185021,TQ138850,1/1/1980 12:00:00 AM,,49,57,22
UB5 4JP,Yes,51.554531,-0.354107,514206,185244,TQ142852,1/1/1980 12:00:00 AM,,52,20,9
UB5 4JQ,Yes,51.551516,-0.379111,512480,184870,TQ124848,3/1/1988 12:00:00 AM,,46,7,6
UB5 4JR,Yes,51.554228,-0.353628,514240,185211,TQ142852,1/1/1980 12:00:00 AM,,51,76,29
UB5 4JS,Yes,51.554043,-0.357774,513953,185184,TQ139851,1/1/1980 12:00:00 AM,,54,113,33
UB5 4JT,Yes,51.554662,-0.359569,513827,185250,TQ138852,1/1/1980 12:00:00 AM,,57,,
UB5 4JU,Yes,51.555276,-0.359129,513856,185319,TQ138853,1/1/1980 12:00:00 AM,,58,44,18
UB5 4JW,Yes,51.553297,-0.357123,514000,185102,TQ140851,1/1/1980 12:00:00 AM,,51,37,13
UB5 4JX,Yes,51.554806,-0.357689,513957,185269,TQ139852,1/1/1980 12:00:00 AM,,56,74,39
UB5 4JY,Yes,51.554272,-0.356136,514066,185212,TQ140852,1/1/1980 12:00:00 AM,,53,89,38
UB5 4JZ,Yes,51.553498,-0.354144,514206,185129,TQ142851,1/1/1980 12:00:00 AM,,51,31,9
UB5 4LA,Yes,51.55318,-0.352612,514313,185096,TQ143850,1/1/1980 12:00:00 AM,,52,59,22
UB5 4LB,Yes,51.552836,-0.350548,514457,185061,TQ144850,1/1/1980 12:00:00 AM,,51,26,8
UB5 4LD,Yes,51.552607,-0.352157,514346,185033,TQ143850,1/1/1980 12:00:00 AM,,53,58,19
UB5 4LE,Yes,51.552993,-0.354076,514212,185073,TQ142850,1/1/1980 12:00:00 AM,,52,44,23
UB5 4LF,Yes,51.552582,-0.356817,514023,185023,TQ140850,1/1/1980 12:00:00 AM,,49,25,11
UB5 4LG,Yes,51.55372,-0.358464,513906,185147,TQ139851,1/1/1980 12:00:00 AM,,53,116,41
UB5 4LH,Yes,51.551613,-0.354371,514195,184919,TQ141849,1/1/1980 12:00:00 AM,,52,86,27
UB5 4LJ,Yes,51.552722,-0.355269,514130,185041,TQ141850,1/1/1980 12:00:00 AM,,52,92,30
UB5 4LL,Yes,51.552066,-0.353316,514267,184971,TQ142849,1/1/1980 12:00:00 AM,,54,58,17
UB5 4LN,Yes,51.552432,-0.353173,514276,185012,TQ142850,1/1/1980 12:00:00 AM,,54,79,26
UB5 4LP,Yes,51.55215,-0.351626,514384,184983,TQ143849,1/1/1980 12:00:00 AM,,51,31,12
UB5 4LQ,Yes,51.552443,-0.351413,514398,185016,TQ143850,1/1/1980 12:00:00 AM,,51,27,11
UB5 4LR,No,51.549744,-0.361578,513700,184700,TQ137846,8/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,47,,
UB5 4LS,Yes,51.551773,-0.358087,513937,184931,TQ139849,5/1/1994 12:00:00 AM,,50,51,23
UB5 4LT,Yes,51.547967,-0.365031,513465,184497,TQ134844,1/1/1980 12:00:00 AM,,42,5,2
UB5 4LU,Yes,51.549048,-0.365843,513406,184616,TQ134846,1/1/1980 12:00:00 AM,,42,15,6
UB5 4LW,Yes,51.552605,-0.353931,514223,185030,TQ142850,1/1/1980 12:00:00 AM,,54,3,2
UB5 4LX,Yes,51.549558,-0.36434,513509,184675,TQ135846,1/1/1980 12:00:00 AM,,43,65,21
UB5 4LY,Yes,51.550165,-0.362702,513621,184745,TQ136847,1/1/1980 12:00:00 AM,,45,65,26
UB5 4LZ,Yes,51.55086,-0.361019,513736,184825,TQ137848,1/1/1980 12:00:00 AM,,47,37,16
UB5 4NA,Yes,51.548304,-0.366649,513352,184532,TQ133845,1/1/1980 12:00:00 AM,,42,52,23
UB5 4NB,Yes,51.549868,-0.362035,513668,184713,TQ136847,1/1/1980 12:00:00 AM,,47,116,35
UB5 4ND,Yes,51.549176,-0.364007,513533,184633,TQ135846,1/1/1980 12:00:00 AM,,44,69,27
UB5 4NE,Yes,51.550614,-0.360739,513756,184798,TQ137847,1/1/1980 12:00:00 AM,,47,18,8
UB5 4NF,Yes,51.55076,-0.360229,513791,184815,TQ137848,1/1/1980 12:00:00 AM,,47,96,27
UB5 4NG,Yes,51.549974,-0.360661,513763,184727,TQ137847,1/1/1980 12:00:00 AM,,47,111,30
UB5 4NH,Yes,51.5485,-0.363238,513588,184559,TQ135845,1/1/1980 12:00:00 AM,,46,76,27
UB5 4NJ,Yes,51.550007,-0.359117,513870,184733,TQ138847,1/1/1980 12:00:00 AM,,46,58,15
UB5 4NL,Yes,51.552741,-0.35984,513813,185036,TQ138850,1/1/1980 12:00:00 AM,,50,50,20
UB5 4NN,Yes,51.5539,-0.35977,513815,185165,TQ138851,1/1/1980 12:00:00 AM,,55,54,16
UB5 4NP,Yes,51.556413,-0.361338,513700,185442,TQ137854,1/1/1980 12:00:00 AM,,55,1,1
UB5 4NQ,Yes,51.548966,-0.36126,513724,184614,TQ137846,1/1/1980 12:00:00 AM,,46,120,35
UB5 4NR,Yes,51.555441,-0.361287,513706,185334,TQ137853,1/1/1980 12:00:00 AM,,57,34,10
UB5 4NS,Yes,51.554279,-0.360463,513766,185206,TQ137852,1/1/1980 12:00:00 AM,,56,101,32
UB5 4NT,Yes,51.552968,-0.360611,513759,185060,TQ137850,1/1/1980 12:00:00 AM,,52,4,2
UB5 4NU,Yes,51.552592,-0.360711,513753,185018,TQ137850,1/1/1980 12:00:00 AM,,50,13,12
UB5 4NW,Yes,51.555636,-0.3604,513767,185357,TQ137853,1/1/1980 12:00:00 AM,,57,38,13
UB5 4NX,Yes,51.554832,-0.362102,513651,185265,TQ136852,1/1/1980 12:00:00 AM,,57,96,32
UB5 4NY,Yes,51.55534,-0.362401,513629,185321,TQ136853,1/1/1980 12:00:00 AM,,57,68,26
UB5 4NZ,No,51.546772,-0.370915,513060,184355,TQ130843,7/1/1995 12:00:00 AM,2/1/2006 12:00:00 AM,42,,
UB5 4PA,Yes,51.556134,-0.359372,513837,185414,TQ138854,1/1/1980 12:00:00 AM,,58,83,29
UB5 4PB,Yes,51.556766,-0.359551,513823,185484,TQ138854,1/1/1980 12:00:00 AM,,57,26,8
UB5 4PD,Yes,51.557062,-0.358863,513870,185518,TQ138855,1/1/1980 12:00:00 AM,,58,37,14
UB5 4PE,Yes,51.556617,-0.360451,513761,185466,TQ137854,1/1/1980 12:00:00 AM,,56,44,24
UB5 4PF,Yes,51.556834,-0.360602,513750,185490,TQ137854,1/1/1980 12:00:00 AM,,55,19,8
UB5 4PG,Yes,51.55437,-0.355382,514118,185224,TQ141852,1/1/1980 12:00:00 AM,,53,85,39
UB5 4PH,Yes,51.555098,-0.357332,513981,185302,TQ139853,1/1/1980 12:00:00 AM,,57,75,30
UB5 4PJ,Yes,51.555328,-0.358334,513911,185326,TQ139853,1/1/1980 12:00:00 AM,,58,88,34
UB5 4PL,Yes,51.557606,-0.354083,514200,185586,TQ141855,1/1/1980 12:00:00 AM,,61,81,26
UB5 4PN,Yes,51.557365,-0.355476,514104,185557,TQ141855,1/1/1980 12:00:00 AM,,61,109,32
UB5 4PP,Yes,51.556982,-0.35826,513912,185510,TQ139855,1/1/1980 12:00:00 AM,,60,48,14
UB5 4PQ,Yes,51.554762,-0.356464,514042,185266,TQ140852,1/1/1980 12:00:00 AM,,55,76,34
UB5 4PR,Yes,51.555699,-0.354628,514167,185373,TQ141853,1/1/1980 12:00:00 AM,,57,114,37
UB5 4PS,Yes,51.556008,-0.356145,514061,185405,TQ140854,1/1/1980 12:00:00 AM,,59,97,35
UB5 4PT,Yes,51.556063,-0.357514,513966,185409,TQ139854,1/1/1980 12:00:00 AM,,60,58,18
UB5 4PU,Yes,51.557955,-0.352007,514343,185628,TQ143856,1/1/1980 12:00:00 AM,,59,104,32
UB5 4PW,Yes,51.557145,-0.357057,513995,185530,TQ139855,1/1/1980 12:00:00 AM,,60,95,32
UB5 4PX,Yes,51.558187,-0.350614,514439,185656,TQ144856,1/1/1980 12:00:00 AM,,59,73,27
UB5 4PY,Yes,51.558157,-0.348451,514589,185656,TQ145856,1/1/1980 12:00:00 AM,,62,149,51
UB5 4PZ,Yes,51.557958,-0.347102,514683,185636,TQ146856,1/1/1980 12:00:00 AM,,62,21,6
UB5 4QA,No,51.554975,-0.34985,514500,185300,TQ145852,7/1/1990 12:00:00 AM,6/1/1996 12:00:00 AM,53,,
UB5 4QB,Yes,51.553436,-0.352329,514332,185125,TQ143851,7/1/1986 12:00:00 AM,,51,7,5
